"SSN","totpop18","pop18_1564","pop18_1564P"
307,7500.12773007284,5436.1171828659,72.4803280492012
308,16293.3805745789,10740.0683757427,65.9167588124682
309,4448.6099641161,2900.9817908444,65.2109718371501
310,16589.1519569561,11501.2522409421,69.3299589441606
311,5971.86407637639,4156.7293794266,69.6052242024374
312,8796.70455606983,5921.72530862694,67.3175422782715
313,45182.1345944409,30033.7783584368,66.4726857817207
314,453.562619354473,318.497382226904,70.2212591240876
315,12524.9024266857,8231.06946845923,65.7176334637306
316,6125.92333315813,4072.57654111854,66.4810236699286
317,12230.408458484,8132.70604976082,66.495784481501
318,8595.35450085673,5035.27665219215,58.5813726669479
319,18628.1398466192,12708.9089511889,68.2242513521573
320,23379.6932403711,14349.6085031258,61.3763763091102
321,3865.00878405353,2543.01859438637,65.7959331134899
322,20610.7948355633,13184.0409171379,63.9666787347242
323,9565.05112940101,6792.35224234812,71.012189589555
324,41606.59808444,27129.3874028662,65.2045316173351
325,6858.76492678546,5725.43326573226,83.4761553552126
326,8083.62567888129,5190.09783502911,64.2050738270625
327,7169.51185601869,4924.64172323888,68.6886614059327
328,1407.35379909778,883.096451672998,62.7487169352248
329,26387.6653192801,17704.3503764893,67.0932807517216
330,7882.36714752696,5476.01933211021,69.4717618403283
331,2689.08805264503,1756.63170245101,65.3244396635937
332,6474.27062150663,4143.13687727541,63.9938785306947
333,10270.8097309062,5518.50866130029,53.7300252451796
334,3702.13226996786,2500.15455095221,67.5328261832719
335,6822.73618065681,4341.31691386354,63.6301448408871
336,1490.94376050192,1042.77412163286,69.9405402978992
337,8690.1979945506,6043.59596211391,69.544974302124
338,31404.9214333505,20723.0326035366,65.9865768093588
339,1339.56008954375,930.84952806022,69.4891953952783
340,1268.28385395106,1141.51512764681,90.004703922601
401,8747.67932341746,6062.97613695377,69.3095381391409
402,816.344285194782,568.604989866659,69.6525963590212
403,6624.92388855934,4497.32858218047,67.8849849120073
404,11317.2067636557,7301.26975879876,64.5147686286532
405,7607.28901472811,4999.86061616868,65.724604474586
406,5684.43104428682,3754.04780479211,66.0408715585554
407,2047.663115301,1543.91508241671,75.3988813335517
408,74469.9821951332,47871.9764320595,64.2835878577503
409,70792.0212614154,45492.4681646161,64.2621404983268
410,1496.42862926786,937.189114273979,62.6283870773379
411,4866.69944490534,3256.38784440852,66.9116283278483
412,13201.7200932559,8778.8113227796,66.4974810916059
413,2248.93513148435,1466.62967016647,65.2144052371335
414,11200.7175070569,7379.8379500665,65.8871893288703
415,63724.81947836,43280.9867592996,67.9185709957125
416,15652.0987196341,10133.6205427311,64.7428867160125
417,10636.9347301268,6364.51992788695,59.8341541935087
418,7482.59004673632,4633.91173461426,61.9292478362547
419,945.206037651483,628.791898558375,66.5243209957386
420,1869.8977185459,1282.90808463052,68.608463014124
421,2969.57108433916,1801.29817666024,60.6585303231121
422,17164.2944022791,11286.0515185954,65.7530758566858
423,4314.82998152279,3094.05542098221,71.7074701490384
424,3720.93837607615,2364.12012017709,63.5355891776453
425,4208.91327634094,2945.41322199198,69.9803732842081
426,4011.7222086751,2915.49870774388,72.674491305487
427,35978.2346053784,24288.1327542673,67.5078502896763
428,9099.43574594513,6520.5322621773,71.6586439448508
429,1398.27123166069,1003.57462854803,71.7725292364137
430,8364.47516394322,5505.03796042366,65.8145054235351
431,5441.92637227536,3885.26895799556,71.3951033551207
432,7039.15297052002,4884.18902458358,69.3860333059754
433,719.829288453624,418.585135124597,58.1506117962808
434,29091.7893344073,18261.2084715884,62.7710047727818
435,10687.2555370908,7138.67005265534,66.7961014675856
436,38956.4539285404,26692.1614688475,68.5179444664297
437,2841.14349229594,1802.09889561654,63.4286476731332
501,1283.71540271414,562.183115330218,43.7934384943579
502,3511.32782991878,2080.99391097211,59.2651558547369
503,107.316984590084,63.4124031320598,59.0888789638231
504,6274.20990003282,3930.19768487734,62.6405196430675
505,22636.3196335386,14278.1278140689,63.076189262295
506,18974.7994659989,11446.5298844042,60.3249056988208
507,3841.6560689506,2041.55619171407,53.1426071223431
508,11286.3010152472,6148.73526288076,54.4796320297866
509,1875.92308960932,902.001167677704,48.0830569586707
510,825.22102479492,441.574354716791,53.5098284519022
511,11859.7053938101,7710.48639794924,65.0141478385588
512,425.014564074874,251.142526812671,59.09033431815
513,902.814078654179,574.612599538672,63.6468363890874
514,4282.19902059194,2797.14551686972,65.3203063056855
515,3136.44942309876,1737.53876531366,55.3982714504289
516,2469.43772834858,1612.65183879885,65.3044140488329
601,24753.3409418743,16369.7859912942,66.131622514042
602,5001.59521146087,3208.54740718888,64.150481427139
603,3090.8756375115,1982.98774546231,64.1561802550827
604,1185.00673962036,751.236332184254,63.3951105143021
605,6155.97078677495,4331.85588697691,70.3683632853353
606,824.08205833413,514.089149829549,62.3832474728029
607,4697.80252903132,2968.38112896764,63.1865879977658
608,3197.36432130509,2137.5143763855,66.8523872035019
609,7739.15240551221,6759.45332892373,87.3410029257119
610,27906.3868469942,17866.7370497198,64.0238277627268
611,180.181127834226,113.783519874674,63.149521396802
612,835.876193372981,521.379212079257,62.375171851151
613,7506.14506613468,4636.78484260927,61.7731845275541
614,60358.2485143827,38489.0414157078,63.7676578811531
701,35892.1950712314,25316.5567459347,70.5349915091334
702,49071.3974140045,33846.78691395,68.9745731681374
703,7967.58272810971,5500.03063804424,69.0301039315234
704,12565.9445943471,7513.78159204009,59.7948012234608
705,64706.0462919378,43638.2934931389,67.4408281665883
706,2271.4443899783,1351.09737010406,59.4818599154422
707,7349.12430735396,4379.10143569157,59.5867106412881
708,7560.22008790644,4867.07855045722,64.3774717384583
709,53765.5831025801,36002.7764226593,66.9624959780853
710,29743.2764150837,18142.4866707739,60.9969339543685
711,24477.7986349488,15792.5037118685,64.5176633217352
712,20471.0520392034,12483.8018942904,60.9827080229347
713,37968.7241600688,25148.4154321747,66.2345548566599
714,282063.974146158,194488.168816702,68.9517934381521
715,6800.49919450261,4176.57543119271,61.4157183426912
716,28447.4357443888,19097.5097532199,67.1326228656195
717,30599.6097698568,20226.9695607968,66.1020506892937
718,6045.6469944672,3521.86277435641,58.254522263366
719,16429.7244087687,11809.8577599293,71.8810459999331
720,13476.743289169,8229.25248396381,61.0626195616378
721,10756.5483415906,6595.41574452085,61.31535447128
722,47189.1430857708,30543.9849562162,64.72672093388
801,8436.40130744266,5856.68485304604,69.4216009838132
802,30443.5231954807,20408.1160119361,67.0359862125476
803,10381.8914655578,6251.0360350369,60.2109553521617
804,4067.90069979679,2909.2713525964,71.5177573715537
805,16519.9843319821,11395.3368299546,68.9791019225944
806,19717.8773391827,14416.3440197607,73.113062688107
807,4845.57793705733,3095.65650113203,63.8862183488477
808,12809.8834379054,8539.75389046167,66.6653520452177
809,5957.19752219166,4137.29238482038,69.4503140009745
810,15280.3095185423,10310.8909143983,67.4782857106806
811,36721.6118309754,23982.9171192098,65.3100883196519
812,2919.51327894704,2007.05662706897,68.7462749884404
813,1576.00213564664,1041.09459174977,66.059211989748
814,5844.70256855172,4409.6404969902,75.4467904101214
815,8646.24873729444,5768.56819606634,66.7175832125254
816,3226.35504586312,2068.4176318478,64.110043762851
817,2567.48383708047,1766.4933439522,68.802510786627
818,47672.9777692442,31232.3802893536,65.5138020547625
819,2297.8564385166,1508.39015388962,65.6433591153057
820,21275.1015788758,13984.7108196811,65.7327569874761
821,4197.59387037548,2833.83498081748,67.5109376544804
822,9984.42113370332,6498.88372388763,65.0902404542018
823,3040.25524247073,2003.61283787077,65.9027837492517
824,12439.6122155232,8170.52233517621,65.6814874420308
901,59171.9093839521,39426.5749732439,66.6305606557572
902,2485.24079402565,1818.5104081382,73.172402952252
903,11308.8096295779,8145.35598572818,72.0266434092607
904,16146.2972830842,11573.8577241822,71.6811880845751
905,52780.1829158458,42676.2167520721,80.8565154465574
906,261747.485181769,186936.243991723,71.4185444272392
907,41930.3027743303,28986.1084903383,69.1292611130001
908,62206.5460008626,42108.0324052104,67.6906774483613
909,19562.0772123346,13394.3616711051,68.4710602341325
910,68271.6142080262,47852.6271785055,70.0915420465915
911,14448.8547381558,10677.0139413048,73.8952265407547
912,52250.3708164589,36457.0123587405,69.7736911510234
1001,5847.29245597134,3826.75591081023,65.4449206983361
1002,4443.92007205936,3127.55080331702,70.3781965607603
1003,211.775578027984,149.030188746486,70.371753973819
1004,219.154512918757,148.128516785511,67.5909041583021
1005,2632.16452338073,1799.98738840494,68.3843039603409
1006,13007.0780482581,9751.51317205228,74.9708207782932
1007,5061.98169661247,3317.4097721106,65.5357915326056
1008,3891.62657711929,2654.26343089937,68.2044738440486
1009,4545.1351508687,3100.56544985284,68.2172333040577
1010,3357.92860482596,2097.84863969517,62.4744861067081
1011,167.028310319413,109.059654597826,65.2941135483367
1012,1387.74575231597,975.525631982573,70.295702966811
1013,1376.24796282856,967.55498826646,70.3038271008864
1014,3494.00700312268,2413.21042656266,69.0671319320746
1015,5143.970632338,3231.27729112874,62.8167911926839
1016,4841.77769089907,3161.35518791889,65.2932742835588
1017,3594.38935798302,2583.78281080665,71.8837764492085
1018,1931.43506715757,1336.39365965221,69.1917467160278
1019,7142.21661952284,4834.08974011894,67.6833257465929
1020,268.499751236428,175.189784363118,65.2476523931133
1021,22102.1152047278,14505.9178336931,65.6313556387134
1022,15813.2994192505,10179.0265822444,64.3700363369639
1023,83.5292116372357,54.7361435587345,65.5293429518425
1024,5871.07546945839,3703.36815492,63.078190259776
1025,5611.62762933417,4053.2637266011,72.2297343004926
1026,2997.71829345551,1946.97324373172,64.9485059347395
1101,27081.3164660546,17666.1702396881,65.2337941614911
1102,36007.1708217187,25218.9058658657,70.0385653478064
1103,87638.7053560242,58896.7339232976,67.2040209677163
1104,5349.61140761828,3465.87081601186,64.7873378443185
1105,1909.3539865675,1228.50444475967,64.3413664203872
1106,18367.4254452531,12234.2419102299,66.6083656998957
1107,32755.2986275157,22544.9839895631,68.8285099944852
1108,2497.72087412731,1444.94091887406,57.8503760705009
1111,83709.4385933834,57196.9590212739,68.3279687241802
1112,14401.3875103006,10067.1834072818,69.9042602671532
1113,28062.5878408845,18826.1477576193,67.0862853574443
1114,30777.4417183016,21191.9610319125,68.8554988613976
1201,23891.194962656,16233.472239573,67.9475106412524
1202,3889.32269425549,2453.58174604167,63.0850649051464
1203,7321.74310117048,4978.26183743417,67.9928504543997
1204,48246.0322554609,32088.4702577036,66.5100708961856
1205,100955.332706605,67236.0671046055,66.599817267708
1206,2186.45884392392,1559.51992799056,71.3262878157711
1207,14017.3318670481,9921.10354356731,70.7774035577328
1208,5804.19632482533,3788.66842736527,65.2746429537648
1209,66266.1388748865,45993.5693776804,69.4073476417849
1210,14050.4560092525,8852.27465817832,63.0034687297617
1211,13526.8384769474,8873.83226908722,65.6016724396475
1212,6931.50365742298,4709.7891042932,67.9475816080609
1213,44078.9503286935,21318.5695653102,48.3645127806791
1214,55824.2813373739,41379.1182908443,74.1238710101249
1215,42080.2270100445,29158.4282958723,69.2924690945992
1216,51595.5612108109,34310.7655649558,66.4994522004862
1217,56879.8578184879,43005.2160758335,75.6071089577431
1218,22987.4062276883,15923.1125378865,69.2688526063769
1219,44658.5183756689,30548.9995302244,68.4057614120676
1220,8360.14010397779,5572.78963355543,66.6590459519198
1221,45361.8261133264,30848.5717247945,68.0055773057421
1222,23952.0537514457,15784.2220822868,65.8992429045215
1223,15926.4491830764,10617.4021818184,66.6652187174315
1224,8122.0292703152,5199.19777413891,64.0135316076883
1225,100172.223865208,68849.260961041,68.7308899657503
1301,259.453405902125,152.036096896714,58.5986128677253
1302,1842.32310079684,1324.28776374647,71.8814068592905
1303,15621.4267214516,10784.4396847054,69.0362018591809
1304,4276.71239081107,2987.53183597321,69.8558042479594
1305,1843.27188415669,1101.03539391659,59.7326636065044
1306,5336.39155235633,3798.34379959655,71.1781315581943
1307,4195.33126396695,3042.7550402371,72.527170056173
1308,4501.64887418279,2767.72714581895,61.4825194761861
1309,10029.3043023245,6661.54488610351,66.4208073192035
1310,1203.54332837543,705.646831370202,58.6307791945222
1311,11299.6213699187,7652.27697760928,67.7215344399131
1312,2074.52586958343,1364.82244343483,65.7896082881285
1313,5835.298420048,3592.28814472692,61.5613441873873
1314,1374.05289720011,948.05877760186,68.9972547296908
1315,11660.1688422573,7665.27747088457,65.7389920727822
1316,35552.433584642,23778.9953354231,66.8842971854822
1317,4587.63852031695,3391.58084602796,73.9286853357757
1318,16621.2848745455,10074.0771619872,60.6094970276032
1319,51905.0527568806,35540.6744409546,68.472475324174
1320,499.148369023759,305.654341189613,61.235167769338
1321,9396.67334147385,6314.61931398313,67.2005834885466
1322,7036.84346298434,4569.58839870499,64.9380425007638
1323,5637.12590550562,3249.73967961793,57.6488752263632
1324,114.637033825649,67.1752001345119,58.5981666593699
1325,30423.1138211178,19843.6959573923,65.2257230277921
1326,39882.4400510549,26195.6997153749,65.6822894533055
1327,5754.25397795269,3888.80514546188,67.5813956137799
1328,40077.8481057698,26600.4714182424,66.3720051736333
1329,8801.97134319435,5854.73120263371,66.5161356968126
1330,18392.2204655438,12938.0998008684,70.3455019208084
1331,66770.276256353,43798.3684385383,65.5956076479031
1332,10788.6577255851,7675.39073328116,71.143148003288
1333,3098.47089656429,1810.10209018622,58.4192058151437
1334,28268.91286123,18866.954977532,66.7409994510523
1335,4411.43156427877,3010.93137935358,68.2529318540125
1336,17685.7890212616,10684.0846600244,60.4105626680277
1337,26792.0892035042,17164.8954793302,64.0670286999683
1338,7326.84944511134,4763.0252740077,65.0078223892769
1339,19890.0972211454,13095.2168874849,65.8378726955805
1340,12008.2417168913,8206.02847579254,68.3366363640864
1341,507.070299190104,356.801017618323,70.3651975255123
1342,6742.01232291759,4157.18461520782,61.6608872261569
1343,543.71609297601,388.91843520116,71.5296898924638
1344,1773.49575172169,927.900696486577,52.3204352525673
1345,4857.02984593718,2936.97175102841,60.4684723830787
1346,217.436360409105,131.764799328026,60.5992480191036
1347,1575.9794889646,1134.38898380951,71.9799332258305
1348,3050.44052740334,1633.58872105341,53.5525510619934
1349,4572.38463716821,2876.07233682575,62.9009273070904
1350,5783.52582233557,4120.39154452768,71.243592076913
1351,7012.91770867383,4479.83944981716,63.87982343321
1352,25770.1875833666,16118.6379857448,62.5476160528554
1353,7909.17990962588,5424.30181125762,68.5823545960305
1401,8231.66239105539,5578.95625222662,67.7743569547844
1402,4271.88930802381,2878.19800449562,67.3752945585352
1403,7571.48402648131,5082.59267050173,67.1280907775191
1404,8712.8152342891,5504.16816689538,63.1732456030267
1405,10370.5536554734,6187.78213043962,59.666844567877
1406,1591.08651060522,945.897472493447,59.4497826603811
1407,7804.12550466588,5312.00624906406,68.066643032434
1408,16749.4283267377,10731.4815046249,64.0707330141761
1409,18023.0951686955,12637.3239844854,70.117390305053
1410,11065.5750589431,7040.4574209907,63.6248670628344
1411,11748.2652470986,7826.44320176006,66.6178626133159
1412,14440.6836782483,9269.2088460634,64.1881579334463
1413,3961.79364370366,2380.12372523196,60.0769232141763
1414,20915.525869356,14598.6222040613,69.7980165320646
1415,10204.1480118565,6492.17420777376,63.6228933589588
1416,10337.9862671456,6893.0749661115,66.6771534415541
1417,16100.3693475553,10656.5952067821,66.1885139200252
1418,4925.77085961492,2890.03195511615,58.6716686074609
1419,5782.01675852804,3782.09201629147,65.4112946095006
1420,3625.10868761745,2401.00565892303,66.2326530270478
1421,21611.4167300625,13972.6533194735,64.6540367713924
1422,22440.7279500081,14154.1423138413,63.0734544145492
1423,5618.42032221092,3733.56212974435,66.4521683254048
1424,18638.7458203121,14069.2177131877,75.4837146706266
1425,4309.79906207313,2789.70146270902,64.7292697995783
1426,5412.18888113883,3421.59743230375,63.2202147310089
1427,29021.1113698313,19772.905322247,68.1328329238342
1428,3233.35638111744,2419.92895311892,74.8426300067361
1429,52634.1537605156,35788.7566047147,67.9953111197586
1430,8621.88166495416,5785.42582224422,67.101661180999
1431,15152.1832014114,8993.10824810425,59.3518975355745
1432,25746.4924701587,17445.4523750888,67.7585593272903
1433,4182.76345999487,2770.60820870613,66.2387016431844
1434,6410.86355311399,4053.14326796141,63.2230468544701
1435,25118.5225294638,16722.9150302255,66.57602974303
1436,23180.3093240129,14948.3864494017,64.4874330210787
1437,1568.49421197526,1080.46666012078,68.8856007163784
1438,18591.4646438635,12502.1104084879,67.246506114377
1439,6236.75543806269,4136.44879217693,66.3237292732745
1501,183.087065080964,72.8302137338641,39.7790055248619
1502,735.683403249599,331.124659604135,45.0091245964662
1503,660.903677426781,347.023258078687,52.5073879797154
1504,10773.4506839285,7403.44269720653,68.7193260024923
1505,44475.9120514958,21884.8412289647,49.2060538379194
1506,74867.9322363491,48578.5067869075,64.8855996630854
1507,92693.5476907879,58328.8921266273,62.9265936839573
1508,1620.066810657,1103.04622960834,68.0864654687303
1509,258.429064171276,124.513784051076,48.1810296571572
1510,1444.64578891469,864.344525076801,59.8308963836838
1511,56906.0488845627,36505.6718201563,64.150775771149
1512,29077.2166032185,18483.3903833693,63.5665739110786
1513,2586.54742226502,1794.35113471566,69.3724429434338
1514,100955.449253789,47466.2699161976,47.0170459019738
1515,1110.57368135447,503.66961702644,45.3522017928749
1516,21018.285511987,12139.9918624502,57.7591918975819
1517,4197.78194958826,1888.10133597787,44.9785472102252
1518,42006.4873284448,18213.436492917,43.3586278007677
1519,599.702678280311,263.62286104098,43.9589267463232
1520,8831.782543644,4651.3299363945,52.6658113852898
1521,1272.36840217914,863.384453697652,67.8564834067683
1522,2336.47050182728,1467.83031859566,62.8225486881907
1523,9017.03560841384,5785.98432644438,64.1672560441643
1524,18574.8114298844,12459.0581452771,67.0750181895903
1525,4676.45044179759,3063.4617361082,65.5082690223193
1526,1025.14663617165,664.479628995118,64.8180080341069
1527,1499.62317193399,972.407481159763,64.8434552998868
1528,1177.97885034221,591.391748710792,50.2039360502093
1529,3710.21522017964,2502.70876916756,67.454544295853
1530,27103.2087370324,17334.4869944254,63.9573238822473
1531,1142.82783177452,583.641326504852,51.069925869639
1532,3270.58328335135,2110.59398363747,64.5326475672181
1533,22095.5252382314,12402.7708923868,56.1325008510166
1601,8270.09743200574,5532.53889914288,66.8981102656861
1602,85130.0478869185,57860.9208693015,67.9676827460034
1603,8656.93773094784,6065.17875503861,70.0614806706544
1604,18898.1874982668,12617.9270050426,66.7679215596723
1605,14574.25254013,9975.53203882973,68.4462685915609
1606,8568.35351643905,5219.38958472069,60.9147320393223
1607,69761.25490868,44203.0788321666,63.3633653666782
1608,145422.22047082,97135.2127828882,66.7953029931757
1609,10784.0815061772,7708.94975410135,71.4845279098233
1610,5717.9259908312,3792.14619057306,66.3203090885373
1611,12384.1593152027,7910.57754745421,63.8765809298275
1612,10902.9931266444,7050.61671263084,64.6667995726855
1613,11746.0826108536,7135.11787525277,60.7446594038065
1614,54304.0013136879,35130.5825624708,64.6924383334821
1615,26689.5457828895,17924.9894972577,67.1610886265037
1616,12453.8707405986,7864.99755916543,63.1530366982708
1701,3312.83067139447,2210.18671372176,66.7159578304504
1702,1436.99646419141,915.013558838602,63.6754217313592
1703,1080.42988093807,680.685716946672,63.0013783361556
1704,1726.24088609808,1093.23725060402,63.330515422742
1705,1882.59914135986,1360.15252630081,72.2486532803963
1706,1747.05006051473,1111.09149869553,63.5981488915188
1707,4737.75276881588,3284.52135820546,69.326567224536
1708,12680.0276323475,7999.63385747381,63.0884576076652
1709,4083.42414350035,2422.25553063179,59.3192243937562
1710,8911.36682666776,6080.17453198402,68.2294270929209
1711,2356.43344341866,1523.75980358996,64.6638167458414
1712,4699.4039006473,2674.61329447843,56.913884207953
1713,7882.52137104001,5134.25630501615,65.1346956556205
1714,3388.90421255499,2140.91590961687,63.1742821672369
1715,3424.2824838568,2266.63284537958,66.1929281846704
1801,8127.20683341869,5611.58404602523,69.0468959513946
1802,27374.6713532915,18065.8557549795,65.9947859166069
1803,7657.83495358764,5094.77212197382,66.5301897057334
1804,10145.6203758454,7142.95322527898,70.404302158642
1805,14481.164054512,9734.25326630125,67.2201021247895
1806,44840.4763001742,29298.786503888,65.3400430177281
1807,897.823975741005,590.999337076872,65.8257468106819
1808,65656.6583165041,43706.6694924932,66.5685257415953
1809,7098.57917929658,4827.29295552736,68.0036502178695
1810,39554.5799942758,26942.30806393,68.1142564725223
1811,10236.9188861736,6702.51781698701,65.4739760226066
1812,457.962467176198,266.785705051105,58.2549278974997
1813,22960.0539598211,15411.9591878318,67.1251000315675
1814,21723.7170562498,15613.3145555159,71.8722054567731
1815,2521.77007206423,1580.52662622366,62.6752868444464
1816,7768.71774032646,5373.89274094626,69.1734842295922
1817,593.386274410535,356.555955337936,60.0883388636072
1818,11986.475045424,8180.20696075724,68.245309231926
1819,4454.1580564007,3065.16325226926,68.8157719922976
1820,15862.2533008459,10252.8856513079,64.637006211224
1821,6150.3918610064,3756.99911150054,61.085524246349
1901,525.275753047005,327.394600724941,62.3281388538876
1902,6067.89742637119,3994.27170450708,65.8262891384403
1903,92.9779525289679,57.6120981254046,61.9631821936014
1904,8283.66676252421,5806.94985536422,70.1012006136606
1905,6132.18355464416,3951.41086691018,64.4372568384325
1906,4633.15167579824,3155.37068074241,68.1041956218447
1907,3313.84131006052,2079.77266567699,62.7601768184552
1908,3490.22504535458,2321.43174402391,66.5123799714203
1909,3107.55269547124,2046.71047176251,65.8624542311147
1910,5089.17168005085,3485.16579111742,68.4819850896166
1911,8125.29360808861,5237.11898479109,64.4545198905504
1912,14342.3626756575,9994.04681423352,69.6820115363272
1913,2411.6018917544,1576.60850545891,65.3759855990142
1914,3755.24219962768,2517.28984436275,67.0340209910383
1915,7652.20666443688,5412.05310109657,70.7253912292872
1916,2220.50012785851,1504.64535131039,67.7615521131043
1917,1207.84611849244,780.886188291248,64.6511319890567
1918,18796.4839950464,12599.6298421677,67.0318440698175
1919,3226.48769265409,2152.65728256849,66.7182858769167
1920,3905.36028094707,2451.89699740052,62.7828630654769
1921,1827.57627146524,1370.85636449959,75.0095296105215
1922,22122.5763977423,15675.6997418983,70.8583822248572
1923,747.328112955398,482.387392548813,64.5482732666318
1924,11007.4819946491,7154.91034451854,65.0004274183382
2001,13368.9911500856,8221.69548020763,61.4982491042712
2002,15613.4103725557,10113.5912778511,64.7750301601508
2003,24033.5366982013,15173.6714488346,63.135407989995
2004,132067.406192427,89366.6859054813,67.6674801769565
2005,7586.08972197706,4654.72225060547,61.3586501240638
2006,4227.94617361356,2929.89532129834,69.2983117804028
2007,22345.8156026252,15786.4680105274,70.6461929663144
2008,8142.56495552035,5264.7510005939,64.6571569198793
2009,42227.0219147015,28989.0932461323,68.6505747544551
2010,6888.58340789958,3984.97356539323,57.8489557203213
2011,12893.2959761148,7948.67334838381,61.649661677735
