Place.Name,SSN,mun_SPL_THEME1,mun_RPL_THEME1,mun_SPL_THEME2,mun_RPL_THEME2,mun_SPL_THEME3,mun_RPL_THEME3,mun_SPL_THEME4,mun_RPL_THEME4,mun_SPL_THEMES,mun_RPL_THEMES
southampton twp,0333,5.360280948074046,1.3695580908108038,6.561624621477513,1.8870103735484165,0.619716034525529,0.25727150072544713,3.528891968366797,0.5734383389093874,16.070513572443886,0.8325119557659367
wrightstown boro,0340,0.8115945906128976,0.21426119834911128,0.2369364548080825,0.02551105490132119,0.3461748110808993,0.17568777936734792,0.6392542543648816,0.1775621413589295,2.033960110866761,0.16677568945846297
springfield twp,0334,1.5428187319511184,0.35540090847069283,2.267498507573166,0.6683381337914722,0.538649181811652,0.25831504136778505,1.0843557217601743,0.15605099072200151,5.433322143096111,0.24537579178896504
chesterfield twp,0307,2.9256186679224396,0.6977045924304446,2.029629048422529,0.1783317315049845,2.0788792767507345,1.0459913428792826,2.18489382049185,0.302489954732567,9.219020813587553,0.32770448841015964
hamilton twp,1103,34.833605991118915,8.897111422413696,33.73117591755656,8.409677335690821,15.62192044360066,7.784597109281405,28.054070758560254,6.179502709681611,112.2407731108364,7.660504955557801
port republic city,0120,0.20197386937214296,0.04521425538764757,0.3342661843261639,0.09810661248306637,0.06361356191334473,0.029739306297133294,0.3073637049821209,0.07003686399037985,0.9072173205937724,0.05513938071837319
washington twp,0336,1.1378471718543004,0.3019977823332251,0.8868524248969202,0.2758614429642601,0.17222873510393663,0.08038669074824814,0.9623198065425276,0.2590494078577371,3.1592481383976847,0.25946298071154217
barnegat twp,1533,6.229391853981836,1.6531248926657414,6.066309103102468,1.5650546515213513,1.1526290777843933,0.5305066318570486,5.078445953140538,1.079524490099165,18.526775988009238,1.2199915816878497
shamong twp,0332,1.441523767349786,0.3505195884445145,2.211314901737407,0.6639710308159019,0.24418114387239231,0.1044705001106226,1.927198942696785,0.42656958804580536,5.8242187556563705,0.3487798071750451
tabernacle twp,0335,1.738254827047178,0.44279789141323844,2.2212230062743243,0.6793086950656688,0.11780820028440266,0.03904711010122982,1.5717686422994306,0.2979715591926895,5.649054675905336,0.3291381561513024
egg harbor city,0107,3.3443699506141065,0.8848814105991694,2.656369280482224,0.8838799916854264,1.3286434875430162,0.6741425503995566,2.729728427277083,0.7760341157655608,10.059111145916429,0.8745440532826964
hammonton town,0113,10.083327403448905,2.703457538208473,11.013489827815482,3.6469636982463003,4.100524685744578,2.0490088599628904,10.856987449910878,2.9048440048784,36.054329366919845,3.053630145459469
mullica twp,0117,2.5572688686968257,0.6868075927065765,2.305096287333744,0.7241181136618747,0.26086064494789946,0.11520645252134872,2.4075984592927866,0.6393177693555385,7.530824260271255,0.6024795433391911
ocean twp,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winslow twp,0436,14.785782588989756,3.821615766199311,15.599587485933231,4.390294950583386,5.983415160515618,2.9544129226221276,15.64550759151702,3.8039995289115516,52.014292826955625,3.9295495990035656
folsom boro,0110,2.55331571429488,0.6847758891583067,2.3885285934403697,0.7692317256647208,0.3929584594980393,0.1839745615831849,1.40946593853389,0.24022710713981332,6.74426870576718,0.49057315115081956
waterford twp,0435,4.777126289877991,1.1784993912570858,5.405630005676705,1.1090024119695745,0.886894811026845,0.415552129084768,3.1383423292135504,0.4129373940540951,14.20799343579509,0.5791648008530912
medford twp,0320,3.446924667632504,0.5805192503444249,8.455015715474632,2.2444578727626556,0.947940088131172,0.4114741314426341,5.27013943983587,0.9223517290791541,18.120019911074177,0.6328257643229084
hamilton twp,0112,9.389289714817652,2.4882456403785778,9.261232942031432,2.7998034973272214,3.7658181015096575,1.8757587132342872,9.088004776851818,2.328229616014056,31.504345535210565,2.528996439496286
medford lakes boro,0321,1.0299289240278129,0.20923462852750457,2.208687262927781,0.6935004663192805,0.0727347391257211,0.019863381704819147,0.004137425931688454,8.880462045393481e-4,3.3154883520130043,0.03519194688354882
lumberton twp,0317,4.813151122945561,1.150908635032863,6.891772981180539,2.0502226372537655,2.0332490136846277,0.9917500398987235,4.584904820871454,1.15099518380919,18.323077938682182,1.2367915993790075
mount holly twp,0323,7.686637868750399,2.016805828431292,6.37042313734709,1.7533928332152071,3.012526864051932,1.5099983455497175,5.863963681227525,1.3768166239593078,22.933551551376944,1.7590734606047642
eastampton twp,0311,1.2664436546582858,0.2813224096925329,2.0487916520844105,0.5407270847800684,0.8944558502915034,0.4419401314001412,2.4699174042987533,0.6603050595600097,6.6796085613329534,0.4820583625528969
pemberton boro,0328,2.48878460772227,0.6684349786007439,2.757849281069696,0.9165941203542672,1.081735676559802,0.5426140497930343,1.9123643941395243,0.4243565771928969,8.240733959491292,0.6821449244598476
westampton twp,0337,1.4849190459585224,0.36165616213311746,1.5553468768774792,0.17803783048901906,0.7985352932332611,0.393697091636599,0.8646240878154687,0.09574953064299167,4.703425303884731,0.16831201609123556
burlington twp,0306,8.253919617860992,2.1726023255696996,9.051482636334296,2.632958189978178,4.033099758529073,2.010459338712035,8.247706066274077,1.9923921659993986,29.58620807899844,2.2645490640394157
mansfield twp,0318,2.091608943843839,0.41342356820493265,3.712174637380265,0.797813737757638,1.0275336798492702,0.48844536121577503,2.2629176116514116,0.4291737095611166,9.094234872724787,0.343912288189619
florence twp,0315,3.7265832591519517,0.8248057134507802,5.991263400005139,1.5020943107703626,1.7614828129141316,0.8514920247480262,3.836947402810961,0.7815869371365355,15.316276874882185,0.75245902438653
bordentown twp,0304,2.9253412160295342,0.7039492230944275,4.012435148517722,1.072016632286021,1.4939705114039366,0.736002107586475,3.680355478284583,0.8970032278717728,12.112102354235775,0.7951392839792931
fieldsboro boro,0314,0.05422783917304905,0.010920058045817662,0.10834704678808665,0.03009094156917164,0.05449683160241074,0.027287212786209453,0.14842174583164394,0.04256805194648675,0.36549346339519034,0.028264896808312505
bordentown city,0303,1.6379868062158556,0.4148548387047006,1.9230747649503452,0.4633647793283226,0.359039445754676,0.16595294363591645,2.2515946873353982,0.5814186627528201,6.171695704256275,0.42128920235283696
hainesport twp,0316,1.4283926127238242,0.3399579362658408,1.706354026841482,0.27206408688790223,0.33447559331519405,0.15140457657610923,1.8982402787319486,0.4151237509534817,5.367462511612448,0.2642954246380246
mount laurel twp,0324,12.373511336467507,2.6251920998752776,20.22608457648665,4.414458040232208,6.929593917063156,3.350803187893241,13.513649616712652,2.6109358669298848,53.042839446729964,2.22930369548848
moorestown twp,0322,4.047268496504755,0.7205704862401383,11.179076008183552,3.2527675224948163,2.3465176749288643,1.1034425152024279,7.91247008596693,1.545894233591058,25.485332265584102,1.168653179366552
willingboro twp,0338,26.85400358514102,7.124862948648852,27.543344063089368,8.821090264588571,12.76876428738287,6.437186850260106,15.764170890280061,3.401211482666582,82.93028282589331,6.460409650899457
burlington city,0305,10.595055258867973,2.8032137196349,10.27024869018457,3.025497114336554,3.9475371222492233,1.9729678962412458,7.095638758486436,1.5708374882910086,31.908479829788202,2.534727778882425
evesham twp,0313,11.094548004547672,2.4235388907287594,18.272736591007778,4.054808957743361,5.216806546536374,2.482477056285856,15.763568608807859,3.4405912804754895,50.34765975089968,2.624496473520508
pine valley boro,0429,0.735142462726811,0.19744449081785165,0.7067025044034212,0.2127385833998775,0.1122208051092044,0.05130093947849344,0.3853341816578339,0.05758530456460889,1.9393999538972706,0.12645681581448634
pine hill boro,0428,7.252602478265496,1.9371265161580753,6.571330976293541,2.146031990202267,2.166059688394729,1.0689080467269236,5.346851788083645,1.2684530660043565,21.33684493103741,1.703082785812181
berlin boro,0405,2.028442566898898,0.5304535083396579,2.836748674350918,0.9425011158062253,0.3663735481057122,0.16565845481986904,1.6686964195086178,0.324640871493078,6.900261208864146,0.5083953411058288
clementon boro,0411,2.984380527238793,0.7944883655922181,2.7315676520614947,0.9048077653027479,1.0974230914029475,0.5518302545543728,1.8753222266738492,0.4078200407914565,8.688693497377082,0.7291302400064833
gloucester twp,0415,28.970033298848627,7.506907177447826,30.638019233133306,8.95975130703129,9.284992531107493,4.523520539805199,22.357886002407458,4.978973836691144,91.25093106549689,6.253517108987243
chesilhurst boro,0410,3.222431573637228,0.8604579309385397,2.539814282525027,0.8527869054828816,0.9958012754306783,0.49936224014194236,3.3275940219428883,0.9156408270605785,10.085641153535821,0.8769286021057571
berlin twp,0406,3.033487555168926,0.8043959909424766,2.73716868922101,0.9135909651326763,1.063079642006366,0.5305717361632272,2.3045451871472187,0.5808696526877394,9.13828107354352,0.7656945896690701
lindenwold boro,0422,11.197717582546746,2.988655086539498,10.158962318241642,3.0532469293580875,5.009210387063361,2.5417138622350297,10.992954903094565,2.77368039839248,37.35884519094632,3.1325357606380755
gibbsboro boro,0413,1.3446366991670304,0.30716998610050533,2.0974134714973,0.59014454848869,0.5236174981778215,0.2516657684733997,1.2499428759779074,0.19721380018594914,5.215610544820059,0.25543129576614554
voorhees twp,0434,9.328412862069355,2.3173510795158623,11.676593014212079,2.7813742574264366,5.78249270673698,2.8904760047332596,11.133132322130557,2.831367462870866,37.92063090514897,2.615545745179251
delran twp,0310,5.179885668779794,1.2937598492359361,5.211227285033196,0.9233547906649286,2.09688522155681,1.0283028862189751,5.986460745119582,1.396447818260662,18.474458920489383,1.1773274657939048
delanco twp,0309,1.2909676254230342,0.28904274007321434,2.100992112412572,0.5982088852513097,0.3872446564946361,0.18206262015215646,1.6266243072943294,0.3207968711750188,5.405828701624571,0.2857805519250546
edgewater park twp,0312,4.312747906755973,1.1479360087556891,5.179950209517334,1.6758223197353415,2.4673538204625447,1.2437197845966006,3.92139153520435,0.9448351779803245,15.881443471940203,1.26082850276291
riverside twp,0330,8.251778072113158,2.2037344086222945,6.0727093483872,1.57852852978575,3.577604581697881,1.8107431635657358,4.694384500894038,0.9042718252359453,22.596476503092276,1.7995753151286582
beverly city,0302,2.6925614947380474,0.7196547260380697,2.4995855910505105,0.8419185950119764,0.9140136942342796,0.45435076314838724,1.577084340214716,0.3101468662063235,7.6832451202375545,0.6247036587254785
cherry hill twp,0409,20.763900980766806,4.853413824297614,32.2340386983581,8.826201000908243,13.56167315859826,6.722811000071097,24.836751565417394,5.913613463792384,91.39636440314055,5.77026513736499
washington twp,0818,16.56364857724098,4.017346946413968,21.834475782372667,5.385704859061594,4.414489727173911,2.063720919368148,14.284252583156746,2.9435506943097165,57.096866669944305,2.910757583333376
monroe twp,0811,12.957330469241386,3.454287675744805,13.052462718993892,3.7503308712379173,3.3550053258933077,1.611461092417995,15.113118673505225,3.921904700914277,44.477917187633814,3.4629460449353915
laurel springs boro,0420,1.708249614859538,0.43490158623591474,1.869078534683607,0.4215673014003414,0.1611836290132261,0.0664703191235638,0.9248591337784352,0.11077368082437233,4.663370912334806,0.1752350565962653
stratford boro,0432,3.938131511833494,1.0474356116853019,3.5110556457764894,0.8190843789987595,1.2917106919083499,0.6331479402431688,4.039195763327601,1.0223252991908762,12.780093612845935,0.9574501663182134
hi-nella boro,0419,0.417250466883281,0.10907053526672345,0.42043344854081505,0.10757266247432622,0.09156010131393565,0.043066026146287,0.3755566105902479,0.07866793768467657,1.3048006273282795,0.08812883563571963
somerdale boro,0431,4.4796689864167805,1.1795502959156112,3.7690792452549946,0.8265635167449668,1.965053469246825,0.9778250852714754,4.652563582968919,1.2062189713281477,14.866365283887518,1.162854322890187
magnolia boro,0423,2.5662537581828913,0.6894581391034471,2.058467489807561,0.5420647123383439,0.9879589209719046,0.4919314657759073,2.957423476672171,0.8473144038101308,8.570103645634529,0.7114544417506881
lawnside boro,0421,2.967068077001008,0.785394931102309,2.522949099304716,0.8337882191690322,1.0778757960628054,0.5380944628767789,2.2424158372449985,0.5605739891528072,8.810308809613527,0.7320818763305864
haddonfield boro,0417,1.1334306821814444,0.07286391273268958,7.357836376122848,1.7675168840414046,0.44893298610634286,0.1721029830366136,3.5601415179883396,0.4536563474696419,12.500341562398974,0.15423850315038615
maple shade twp,0319,11.312212839847914,2.8787873027782402,11.79970425197367,2.993588217777384,3.6656794222438243,1.773380457173941,10.492949041407114,2.392987512682877,37.27054555547252,2.4255319887966484
cinnaminson twp,0308,5.866624130103352,1.2649779020068828,8.910208233218308,1.8346924557854483,2.011619085797787,0.9321664357142122,5.283481571047996,1.0267539272025379,22.071933020167442,0.848103570596241
palmyra boro,0327,7.095979075574609,1.8847609493625905,5.930991349660769,1.5356952970945188,2.2276270565984078,1.097593901737622,4.122149840216449,0.7921197772690758,19.376747322050235,1.319462583255642
riverton boro,0331,1.4787073426505362,0.36290796991108376,2.2534315767169875,0.6992766057705716,0.18583648853725138,0.07776947064687012,1.3981155775986882,0.23959519211840882,5.316090985503465,0.2730692953558157
haddon heights boro,0418,3.680563286856224,0.8137851324793786,6.834413699108208,2.1143386129796196,0.6877713457904575,0.2958269240852294,3.827805166900697,0.7174281674295931,15.030553498655587,0.6930723305472258
audubon boro,0401,4.1657879291239,1.0142537809886585,5.763001087248166,1.5645284364610434,0.2973081015778852,0.10980445157662219,4.54005995001201,1.0044261330111734,14.766157067961961,0.7830419355932638
oaklyn boro,0426,3.866596937139026,1.0095576848548675,3.6109535322395767,0.7140936903900772,0.5521581669615111,0.2449677720283895,3.3739270532866876,0.6804992555329434,11.403635689626801,0.667403516436119
haddon twp,0416,5.915845951545641,1.4369464523803486,8.1526809790740309,2.3575136023361596,0.9776627534678238,0.4366165049203054,6.989670407837306,1.5514461307712968,22.035860091924803,1.3118031052933838
collingswood boro,0412,5.23871237088757,1.1850808657841922,8.151726282256954,2.350103123995398,1.8891451502696535,0.903912704481011,6.639003363322998,1.4619365551253498,21.918587166737176,1.2682927608541132
tavistock boro,0433,0.06044973120286077,0.0025524133454559654,0.43751093676484204,0.0909160642829217,0.030801678816164323,0.010375646519846236,0.27396946061448685,0.03938484174897919,0.802731807398354,0.007844543977316097
barrington boro,0403,3.187836876194113,0.7882791432318286,3.674468427926407,0.8076747062490786,0.7234646031320083,0.33468714031118485,3.128225209858559,0.621536375127868,10.713995117111088,0.581293819122909
deptford twp,0802,14.762630215276085,3.8902548206577086,16.134471980332435,4.832208894271924,4.7523067924772064,2.314091712533888,12.97057699734345,3.0881628260855796,48.619985985429174,3.557303142089467
mantua twp,0810,3.823634995300909,0.8456849164241215,5.903235774387493,1.480512294707258,0.736547997807206,0.31361417746414283,4.044270855776416,0.7278945498622288,14.507689623272023,0.6087582883702906
wenonah boro,0819,0.5040314069460966,0.0466412855778046,2.0444814996800362,0.5267253497332742,0.2041774000892719,0.08485814880781942,0.8781989066226374,0.096600880195152,3.630889213338042,0.05001560592952646
pitman boro,0815,6.480687238541065,1.71376083790187,6.647236909447684,1.9887592350855097,0.4899892290597789,0.1979349922104471,5.478836171123501,1.2369656507737263,19.096749548172028,1.3310090840779565
glassboro boro,0806,13.89857569515062,3.681921329213657,9.640506073875276,2.5366754040468127,3.69382709133905,1.8089620642131976,11.254927213709086,2.880846683188483,38.48783607407403,3.031791949179422
woolwich twp,0824,0.9141885833615441,0.16071029048117932,1.8966217078203051,0.39593436374056207,0.67254543609046,0.3231015883003928,1.5810462453621241,0.29448260274997073,5.064401972634434,0.21478525053334027
upper pittsgrove twp,1714,2.0736367193426024,0.5498240981717222,2.148804573705157,0.6277815560992352,0.32232485658414606,0.1456232539127332,2.5034596131638853,0.6768391250584149,7.0482257627957905,0.5429509362110386
elk twp,0804,2.079990614134311,0.5551097606983402,1.547800096712661,0.19410635939280999,0.2674497128122494,0.11775248027967584,2.586979450270117,0.72815317266657,6.482219873929338,0.46617380308678974
pilesgrove twp,1709,1.6411199593208854,0.4128652679031127,2.1780013758784027,0.6322595972966625,0.3638711746013567,0.16767800904969207,2.2820296916613425,0.5779757632657078,6.465022201461987,0.44576425090347577
south harrison twp,0816,0.7099642790185707,0.09582818635594365,2.134404833068398,0.606379770223639,0.19868820140346355,0.0824649968553994,1.965686264915261,0.4416869197998188,5.008743578405694,0.21538924448072738
harrison twp,0808,1.2329381029277187,0.14122372945192793,3.6287683942171713,0.7326621022563612,0.23662642559750827,0.0794313351480723,2.4911260569130884,0.3906083743719256,7.589458979655487,0.1363533044835164
oldmans twp,1706,2.150531468571253,0.5750899922387637,2.019080575712554,0.5256613818730119,0.4762604151381691,0.2247136735688011,2.502329417072367,0.6771963269256264,7.148201876494342,0.5584527848293959
east greenwich twp,0803,1.2534786389336212,0.2759702306893464,1.9758241515924617,0.4691358415924906,0.48356001429368883,0.22854507985245862,1.3291055394631315,0.21669188214088475,5.041968344282904,0.2202227253882149
logan twp,0809,1.135559070341004,0.23823942716303892,1.856210217160723,0.39025027878296564,0.49053399327578734,0.23346587598232874,0.840246450766599,0.08814548693019228,4.322549731544114,0.11662759595574605
swedesboro boro,0817,2.5610106413659945,0.6886680020535326,2.4464798146433084,0.8157473830923275,1.2042194334854084,0.6092550808243474,1.6145283918786775,0.31499892055612705,7.826238281373389,0.6335212371572322
greenwich twp,0807,2.5187966148943324,0.675900423072449,2.6814231365015697,0.8986189211068554,0.25377426226688177,0.10965161507865721,1.6596897911039588,0.3273965784368242,7.113683804766742,0.553099990216456
paulsboro boro,0814,2.9700662552188466,0.7910041101705988,2.320503661095051,0.7417499559022894,0.539886023698594,0.25529931283959134,1.6765607235808344,0.3365314358691456,7.507016663593325,0.6024849383150922
west deptford twp,0820,8.275772794097202,2.0537999853112296,11.227881514131532,3.361839339585845,2.454428618743547,1.1698249154787441,9.863676396156823,2.3124234327176754,31.821759323129104,2.1899134009873746
franklin twp,0805,9.110607666470647,2.3825868233413963,7.790067642505401,1.7998804274841913,1.979940509539842,0.9412069220964131,8.892574844512659,2.272864640731914,27.773190663028547,1.9660218210610478
clayton boro,0801,2.0749858465934765,0.5511102929520902,2.5575030239188763,0.8607143107840998,0.46552448592984735,0.21944029593178516,1.2501246693110366,0.19848336169357828,6.3481380257532365,0.4413580484669499
buena vista twp,0105,3.1689865041752316,0.8468535034602843,2.5664573880506345,0.8620539290728411,0.8633453567582302,0.42844246254601676,2.37915995719383,0.6263755874262097,8.977949206177927,0.7582754024276411
egg harbor twp,0108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atlantic city,0102,49.547990015495316,12.995286136507563,35.86081627381363,11.103484794489662,22.7437699304546,11.726875786191414,42.07406683580891,11.21297172888245,150.22664305557245,12.912100038427939
absecon city,0101,5.0564192084839314,1.3279193743596607,5.041180030091824,1.692607505042349,1.8291090459311103,0.9144897513768127,4.5203312946028,1.155239436181231,16.447039579109664,1.3558199420966284
pleasantville city,0119,12.641696705672802,3.3397990846534262,9.859839471083614,3.286379875764444,6.231748466665441,3.2216601530704896,10.649254007772658,2.94112476192811,39.382538651194515,3.403471303560434
ventnor city,0122,10.407046117144214,2.7748370815386054,8.99777069802794,2.5657187885975463,4.3091735213980575,2.176025139586546,7.390223646888879,1.636229252161923,31.10421398345909,2.4668019431557497
brigantine city,0103,7.218032172354433,1.8445153729901034,8.71814600297125,2.453636951080725,1.9456939608567454,0.9231035352642195,7.101991249527748,1.5114893362891182,24.983863385710176,1.642923735243854
margate city,0116,3.2683793521492435,0.7089507799872685,5.270720457615438,1.0051953913054847,0.5277093587282548,0.21516423039868168,4.630332250315702,0.9168944671392263,13.697141418808636,0.46959268078670985
linwood city,0114,2.6183264833301525,0.43988696240666,7.300812016826248,2.2037658393190447,1.188976673326103,0.5495384072671222,4.794985542069319,1.0754518014736656,15.903100715551822,0.7651746963573817
northfield city,0118,6.49859939721515,1.7099558579333507,6.826645122578489,1.8981484051216868,1.7856247046164517,0.8586828426669614,5.029601678358311,1.0092343561268005,20.1404709027684,1.4340002160594414
vineland city,0614,28.13804481650017,7.434870753370473,26.256135750508868,8.409117419652402,13.346071565254126,6.7953669286589244,26.327900807045086,7.072080130692963,94.06815293930825,7.8830007658403485
pittsgrove twp,1710,4.033397897366048,1.059835174055541,3.946420978005993,0.9709372908937323,0.779572902626542,0.35764988993903823,4.570731248350886,1.1679413877963045,13.330123026349469,0.9679259991752959
newfield boro,0813,1.9786445339082122,0.5174440231379979,2.3747764464066776,0.7709646237075516,0.17933338629603646,0.07522435166917665,1.223147830942276,0.1884935553639702,5.755902197553202,0.34399803174479643
ocean city,0508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
longport boro,0115,0.05985468119771999,0.01358750545170363,0.07969880046232845,0.014958541534231902,0.005787092440889834,0.0020412570237689736,0.10848743142166284,0.028921290586300004,0.25382800552260115,0.014626441428118255
somers point city,0121,9.367863769501263,2.4950363104357556,9.301543085289087,2.792148968326765,2.81789800081778,1.377293454083399,8.26046167770499,2.082274283200042,29.74776653331312,2.2983696533321694
buena boro,0104,3.030881763763002,0.8049559475103188,3.0394257285976174,0.9786923877945936,1.1201551156796654,0.5620607595618463,2.391941087439374,0.6343133487286008,9.582403695479659,0.8232890682694529
weymouth twp,0123,0.3229709016245457,0.08511280483303096,0.3708110949930913,0.11681054423166908,0.03702199817091995,0.015566080935930357,0.3837078587705021,0.10149020814332334,1.114511853559059,0.08488365902976007
maurice river twp,0609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mannington twp,1705,2.3847385125557206,0.6417668901928505,1.9817202136304897,0.4635953101551382,0.7939370003652266,0.3917130860932458,2.0072886591768624,0.46046677616182186,7.167684385728299,0.5548316259364217
pennsville twp,1708,8.503786549953105,2.2396069433079684,10.761380995888901,3.457346260826932,2.0220133891043313,0.9630141606080621,8.25002371837762,2.0398250254939225,29.537204653323958,2.282112626795243
penns grove boro,1707,7.200811615180629,1.8760656586285334,4.8467234776813175,1.5546395130959942,3.1162762428409154,1.5954502339992342,4.9026198854863265,1.3296547498084081,20.066431221189188,1.7372075185227325
carneys point twp,1713,8.613501718009616,2.3046300542210445,8.104018883391205,2.6727335203981544,2.9012353765144177,1.451946980854732,8.612104215104402,2.4047376530407902,28.23086019301964,2.402701669467547
quinton twp,1711,2.2329865544632153,0.5959135082927924,2.8676617379115896,0.9458357255759567,0.32417781536962026,0.14574329445170928,1.7267427827611248,0.3498217922140251,7.15156889050555,0.5561357357430766
salem city,1712,10.294012647837762,2.6881776361534664,9.882639162491074,2.9035017615712513,3.2417605181908247,1.6358733245427477,7.2782121973255505,1.829035430832521,30.696624525845213,2.6270635210913658
alloway twp,1701,1.9668733469334718,0.5126777517645813,2.118367447385007,0.5799887322404246,0.42751573272843335,0.20037793333056894,2.363261349732904,0.6141780159006058,6.876017876779816,0.5049860274747059
deerfield twp,0603,2.991189566696905,0.7962828963049711,2.7976135735071823,0.9294518203588328,0.642269907693324,0.30645039106624244,1.7521980406271889,0.35912618680737796,8.1832710885246,0.6746865134569333
upper deerfield twp,0613,2.3616326785392556,0.6372607473025171,3.045295862003059,0.9816191744700886,0.6623995696710043,0.318157901062036,2.026704545782821,0.4686618937869927,8.09603265599614,0.6586770144535707
stow creek twp,0612,1.1486509443594919,0.3083847982872267,1.2471061610529794,0.41578914733178374,0.141785984077366,0.06259166469234687,0.7717871092718047,0.1416278144126995,3.3093301987616424,0.237726185212648
elmer boro,1702,1.9744760503662104,0.5170610287415675,2.9396654431253824,0.9589958131706469,0.22525793674092479,0.09477013303516367,1.6555254364620198,0.3270366341508251,6.794924866694537,0.5093116596181516
woodstown boro,1715,1.570063456147593,0.39061989039650885,2.6622009186308735,0.8928142214125486,0.4529801882958197,0.20997733049691394,2.885258683546478,0.8279468392877697,7.570503246620764,0.6079321949814309
upper twp,0511,3.9252564555734737,0.896242703557961,5.764771450095238,1.302576126293304,0.23876748286899532,0.08748884652763814,4.188218656187848,0.8088124919321865,14.117014044725556,0.5231152774275789
