"SSN","avg_min_dist","prop_under_10mi"
1511,6.43911220281794,0.64
1512,9.94867893834403,0.666666666666667
1513,4.24973683098166,0.8
1514,7.39437064566802,0.5
1515,3.12867207542113,1
1516,6.75105519466872,0.615384615384615
1517,5.1300245187242,0.769230769230769
1518,12.725553962591,0.411764705882353
1519,1.80030146201087,1
1520,5.4407639159384,0.875
1521,5.24576031495739,0.666666666666667
1522,5.61839689657153,0.75
1523,4.53463616040333,0.833333333333333
1524,3.91747379695174,0.636363636363636
1525,1.95164388717905,1
1526,2.05261247801522,1
1527,5.9422828286165,1
1528,3.17811313117746,0.75
1529,2.77505873647592,0.875
1530,11.48552742702,0.545454545454545
1531,4.00374179349566,0.666666666666667
1532,4.12478530464749,0.75
1533,9.68407865318771,0.666666666666667
1601,1.24609169439061,0.9
1602,1.61176366880323,1
1603,0.355084626435174,1
1604,0.58498674229799,1
1605,0.755803061757244,1
1606,0.437666193952371,1
1607,2.16411205221882,1
1608,0.710326359129952,1
1609,2.16905978909484,1
1610,0.232887372918095,1
1611,3.64478665453814,0.75
1612,0.881213402707593,1
1613,3.12387864113628,0.714285714285714
1614,2.92388299626379,1
1615,5.84145609302653,0.6875
1616,0.582498459896434,1
1701,3.92125435427998,0.857142857142857
1702,7.41783865556454,0.666666666666667
1703,5.67013444234322,0.833333333333333
1704,7.17662790184059,0.8
1705,3.35495525406885,0.875
1706,3.41638645672375,0.833333333333333
1707,11.4219234683041,0.5
1708,12.7727207040533,0.555555555555556
1709,2.40318347873118,0.888888888888889
1710,6.37607510380044,0.75
1711,4.36224826916296,0.857142857142857
1712,11.2845121759688,0.625
1713,7.13453388374681,0.7
1714,2.39952519297571,0.888888888888889
1715,10.6895657122976,0.5
1801,4.27036462349034,0.833333333333333
1802,5.43027721995736,0.733333333333333
1803,2.64174385225124,0.875
1804,9.35266375971789,0.571428571428571
1805,5.99979017967936,0.75
1806,6.65173575643516,0.727272727272727
1807,3.88424376894518,0.833333333333333
1808,6.15609031602327,0.722222222222222
1809,2.02594624433298,0.888888888888889
1810,6.39158977209429,0.692307692307692
1811,11.8631396918483,0.5
1812,3.78297381034796,0.8
1813,5.10106864189711,0.666666666666667
1814,7.13123278273264,0.545454545454545
1815,4.85826080533183,0.8
1816,5.49375079961528,0.777777777777778
1817,4.60982990733162,0.666666666666667
1818,9.86566860524994,0.6
1819,3.63294689159528,0.833333333333333
1820,4.40153916203156,0.769230769230769
1821,1.70479067331954,0.888888888888889
1901,1.44890242662393,1
1902,5.1844994363536,0.818181818181818
1903,0.386286149657245,1
1904,7.54880952140887,0.75
1905,9.96354543493155,0.714285714285714
1906,7.19000953861288,0.714285714285714
1907,5.16170155650266,0.857142857142857
1908,5.61762988390419,0.833333333333333
1909,5.32473921332989,0.8
1910,7.07884562697366,0.8
1911,3.67238157509806,0.866666666666667
1912,10.6057145888579,0.6
1913,4.32694683589761,0.857142857142857
1914,10.1169402101243,0.75
1915,12.6959232547836,0.6
1916,6.12679095499105,0.75
1917,5.01804313291043,0.8
1918,6.99045473840496,0.733333333333333
1919,3.89837925453173,0.857142857142857
1920,6.44296883591626,0.833333333333333
1921,10.1814674661929,0.666666666666667
1922,17.32506494868,0.333333333333333
1923,5.02627106359278,0.666666666666667
1924,7.46171383620371,0.777777777777778
2001,2.43516109636849,0.818181818181818
2002,2.36409243196732,0.785714285714286
2003,2.75140846399977,1
2004,4.17370516846616,1
2005,1.80535186308219,0.857142857142857
2006,1.17953172624435,1
2007,1.10807133940286,1
2008,0.890709259926583,1
2009,3.39345611039513,1
2010,1.4592802890128,1
2011,2.956382062783,0.75
2012,6.74943081324954,0.545454545454545
2013,5.40291615562382,0.583333333333333
2014,2.88321353861221,1
2015,2.96482898622007,1
2016,2.94576755573761,0.764705882352941
2017,1.95280198707853,1
2018,3.12532533969803,1
2019,2.36796396272779,1
2020,4.08084665573135,0.692307692307692
2021,1.80918338563289,1
2101,6.90441652629266,0.8
2102,17.6004342983992,0.5
2103,21.5485920991931,0.5
2104,8.84093244531773,0.666666666666667
2105,8.78490036271643,0.75
2106,4.66423015041797,0.8
2107,7.02504497645369,0.8
2108,8.44558528631345,0.75
2109,7.07724885859135,0.6
2110,10.0391987092528,0.75
2111,4.85291769083933,0.666666666666667
2112,5.38143591525721,0.857142857142857
2113,6.70294730844813,0.666666666666667
2114,3.19437179796793,1
2115,5.59247727187001,0.857142857142857
2116,5.47254749739524,0.857142857142857
2117,8.22583159155577,0.8
2119,25.1145655654337,0.333333333333333
2120,5.01666050109367,0.857142857142857
2121,18.8048142037716,0.5
2122,3.86472195371083,0.9
2123,8.74879079996728,0.8
