"SSN","percent_crowded"
310,0.733989913010379
311,0.487191714912009
312,1.22665532350836
313,0.452664208489285
314,0.103458626677571
315,0.37186179126915
316,0.00203022117107714
317,0.154258803056597
318,0.218009461808626
319,0.825494019886521
320,0.0563220716860107
321,0.00030954888207871
322,0.0384334265908704
323,0.46102584731761
324,0.526288652305966
325,1.39535428378477
326,0.745304629809303
327,0.763570355149875
328,0.102996454792753
329,1.60093166311752
330,1.78956473248713
331,0.00256623417847339
332,0.000939488053528425
333,0.226485879794851
334,0.0668068306449773
335,0.0402530508708652
336,0.0443517391932285
337,0.000335903893461555
338,0.828636912703115
339,0.0344322806425509
340,0.0955495169333967
401,0.290450349656804
402,0.051700079499887
403,0.250823527069418
404,0.980788883366099
405,0.0118641310951038
406,0.538410844013229
407,0.260685701133649
408,3.34385562610644
409,0.471574678136869
410,0.396654624507876
411,0.267169387973987
412,0.10609887855188
413,0.495559163569055
414,0.895962144165532
415,0.664805593040684
416,0.124291964107438
417,0.00174788080701118
418,0.00470364810737734
419,0.037887006642797
420,0.000902900468804573
421,0.270032230213563
422,0.611405913754953
423,0.1884790033057
424,0.134917209526724
425,0.314066470856381
426,0.260137758072676
427,0.859778270494668
428,0.147542604317333
429,0
430,0.41641334270199
431,0.211438467652955
432,0.35644234926595
433,0.0004682480794522
434,0.55822066538376
435,0.183534674065377
436,0.661764026155523
437,1.22013312513943
501,0
502,0.895775995772631
503,0
504,0.289643836311158
505,0.546189739773016
506,0.423722812059398
507,0.255023892971193
508,0.949743502182086
509,0.0011463171136761
510,0
511,0.0773769946687314
512,0.00134526582179947
513,0.230415563125256
514,0.447524445761815
515,2.73708618899848e-05
516,0.693057338337622
601,5.52738441400301
602,0.398001368298021
603,0.257878375008712
604,0.32491347207155
605,0.417793539925458
606,0.0995431848637556
607,0.497458091107918
608,0.228260391145691
609,0.00101905285619614
610,0.81377793687379
611,0.0580974677766658
612,0.0803831654286546
613,0.17345087319086
614,2.39520613128157
701,1.58237482909236
702,1.67136874479978
703,0.795102662005881
704,0.265329267423399
705,4.23088203575606
706,0.000120535621668773
707,0.00148339334965755
708,0.143717770038442
709,3.03755008535621
710,0.25097781974666
711,0.663853755273155
712,0.284100900263225
713,0.632162014597677
714,3.81927128562681
715,0.00358473647505702
716,0.499651671700513
717,2.45412605037206
718,0.128383105797213
719,0.355027250603507
720,0.285083493747196
721,0.00212723671318078
722,0.687549654846281
801,0.00163736835789122
802,0.278750363275876
803,0.0506048188492406
804,0.196636703262868
805,0.620463741056579
806,0.243846067897255
807,0.0746970379045663
808,0.0625388345397631
809,0.000690090139860228
810,0.118962726700487
811,0.695936857576172
812,0.356782026060793
813,1.19178661156141
814,9.64222752267795e-05
815,0.270060167401734
816,0.06041588157466
817,1.58053568544278
818,0.196215803882028
819,0.000733746368216371
820,0.279509502945663
821,0.364144686746269
822,1.06089803475146
823,0.00347398072763628
824,0.0605833997561485
901,3.63903843955306
902,2.88086766249665
903,2.62925717820264
904,2.82852747239427
905,2.64998491974792
906,6.04526401510497
907,1.90852221731105
908,2.89355246187887
909,1.58497636716188
910,7.62665928997171
911,1.49443354466326
912,6.31536274835306
1001,0.00027422357505947
1002,0.011356443938513
1003,0.00124355851320089
1004,0
1005,0.176438054546141
1006,0.166982155424808
1007,0.0370649923082433
1008,0.0799104132721214
1009,1.66332575945965
1010,0.00186130039781779
1011,0.00822192343429215
1012,0.0818066594637081
1013,0.0610647024422236
1014,0.231240307987135
1015,4.8908096708911e-07
1016,0.159833251241001
1017,1.1358312525944e-05
1018,0.231092923749855
1019,0.00114570473415974
1020,0
1021,0.120219248761213
1022,0.0921762339672257
1023,0.00488570159703075
1024,0.000537593071943169
1025,0.00138286995022404
1026,0.000126754932161408
1101,1.4431727233867
1102,0.566124534667375
1103,0.792389663012769
1104,1.02364720559299
1105,0.195992943520217
1106,0.00278927611703014
1107,0.40499953097279
1108,0
1111,3.13413289277768
1112,0.0513157872107063
1113,0.321449855981237
1114,0.416488970254113
1201,2.18594215572481
1202,0.00352950349901726
1203,0.382238928669734
1204,0.712091466913185
1205,2.04094712016551
1206,0.254432706459377
1207,0.893665774349457
1208,1.33125962853831
1209,0.973673250032965
1210,0.249115036839554
1211,0.45464888905855
1212,0.337480276403847
1213,0.243345646786651
1214,7.52227855517189
1215,1.76542959503776
1216,6.37062553987265
1217,1.97512339841196
1218,1.5632195960117
1219,1.01264864739155
1220,0.192946170992913
1221,0.879825579520771
1222,0.806435640533506
1223,1.71948211952142
1224,0.227794659265467
1225,2.4983831536234
1301,0.0622427328648537
1302,0.25793713821849
1303,3.09207702357978
1304,0.419816420203619
1305,0.121700937279443
1306,0.65264372004839
1307,0.265018564011997
1308,0.0395020489245318
1309,0.000314982485648083
1310,0.28902165428289
1311,0.505064194155088
1312,0.223986469442854
1313,0.0979453778230906
1314,0.913783468315857
1315,4.27313973237189
1316,0.201190529377784
1317,7.02526264352292e-05
1318,0.0756526842687296
1319,0.642569858517036
1320,0.0736350681510384
1321,0.631264106809575
1322,0.711081141874719
1323,0.00163860383357715
1324,0.041140651168706
1325,2.52315116845778
1326,0.189288937784391
1327,0.515573734026393
1328,0.42526299348676
1329,0.209924283458202
1330,0.088251842110708
1331,0.418516336144299
1332,0.00506478358180099
1333,0.00597197586369724
1334,0.712950302642966
1335,0.385244879651915
1336,0.000903165632370631
1337,0.48827837767557
1338,0.173657578706587
1339,0.302395025444458
1340,1.0461514186068
1341,0.00041518680009387
1342,1.23598234262008e-05
1343,0
1344,0.00175593015149084
1345,0.0383765411865878
1346,0.00412459788840548
1347,0.753776333427389
1348,0.0171406339710926
1349,0
1350,0.976490158871103
1351,0.165986116773086
1352,0.180152947500085
1353,0.0644727856353655
1401,0.222559574447653
1402,0.0775202155060127
1403,0.140194186273943
1404,0.122763871700799
1405,0.000735342475459714
1406,0.848762286719073
1407,0.00225821934028168
1408,0.270398129832221
1409,2.10012884541932
1410,0.165258732422055
1411,0.0727917750370021
1412,0.400914964481536
1413,0.000471682146522837
1414,0.232104132947681
1415,0.321705655370883
1416,0.389317262201941
1417,0.323470383675109
1418,8.96290521021246e-05
1419,3.60999437878187e-05
1420,0.257528508154708
1421,0.294583579139638
1422,0.0412711147122176
1423,0.171046616712242
1424,1.15051331469397
1425,0.00907464410094092
1426,0.278107368317037
1427,0.514134960022272
1428,0.372627365154268
1429,1.31123260731056
1430,0.0369212088905388
1431,0.265847051287794
1432,0.909187059172737
1433,0.230604222101341
1434,0.356705981121257
1435,0.0669335104461518
1436,0.538024524720628
1437,1.78874720062116
1438,0.0676202195806504
1439,0.717298848839223
1501,0.00749282034299013
1502,0.00272785593401394
1503,0.0751936217025436
1504,0.642986053009666
1505,0.351139170668684
1506,0.455232459985037
1507,0.664460251695157
1508,0.200312755121231
1509,0.0207310057628491
1510,0.268758470136773
1511,0.165315604870259
1512,0.336336368316506
1513,0.11544427375398
1514,7.0734225998258
1515,0.0742114146469818
1516,0.246336716729151
1517,0.0457328750573144
1518,0.360687187492702
1519,0.000970412346919089
1520,0.340266545333933
1521,0.0119209827031871
1522,0.1880601182129
1523,0.299026983235367
1524,0.517254923518406
1525,0.373302783666444
1526,0.26003025200637
1527,0.763670796722327
1528,0.273689700856759
1529,0.544127814907966
1530,0.430602977234479
1531,0.330519852857164
1532,0.000326824321435241
1533,1.00800679898711
1601,0.300406302360419
1602,2.30186547757867
1603,0.961337289896845
1604,0.525699349275615
1605,0.260325017927608
1606,0.00888492658016632
1607,11.0096373219762
1608,7.43745788981527
1609,0.33850708073142
1610,1.18979459481595
1611,0.0706951945871037
1612,0.0100886137330794
1613,0.0119504851641205
1614,0.885040169630662
1615,0.366491248564474
1616,0.771401722719866
1701,0.259438301919769
1702,0.132657878226841
1703,0.0111795939293499
1704,0.000348393281665411
1705,0.0894320143873555
1706,0.0829298952581983
1707,2.64794716034257
1708,1.1171845561992
1709,0.0794254325722825
1710,0.125568791230963
1711,0.00168602546036353
1712,0.529742515288861
1713,0.121163940064197
1714,0.200139357515795
1715,0.394341214557333
1801,0.249862804004481
1802,0.0279970451261875
1803,0.0747130267211305
1804,0.666743120957149
1805,0.158168231769905
1806,0.38291801126304
1807,0.101018768553971
1808,0.442858583009988
1809,0.00422012376409556
1810,0.413196307940848
1811,0.798303007489948
1812,0.000104824313218833
1813,0.166601817031665
1814,0.693300797610263
1815,0.333779066566974
1816,0.234415564239681
1817,0.000188233602729155
1818,1.82717612875785
1819,0.473034730802149
1820,0.0455126176384124
1821,0.0038731022265096
1901,0
1902,0.000955159519657184
1903,0.00454085120913516
1904,0.22435686844801
1905,0.0552744213586122
1906,0.299615729312984
1907,0.147376216627546
1908,0.0019797109942692
1909,0.668930920612038
1910,0.0070441464412692
1911,0.0439116655730726
1912,0.339220713336178
1913,0.184163997253144
1914,0.699582906996571
1915,0.223716463757329
1916,2.51687831403925e-05
1917,0.000399622420896572
1918,0.246096785206884
1919,0.00108178770968289
1920,0.771282266394811
1921,0.164047437927695
1922,0.293698800608902
1923,0.020214261361058
1924,0.189953909636919
2001,0.00219006395122105
2002,0.217509202303323
2003,0.277564718814203
2004,7.04479555947692
2005,0.00074820094893882
2006,0.000205770329812911
2007,0.710325667419864
2008,0.148829261791089
2009,1.89350452877782
2010,0.00180101623331458
2011,0.2265566847216
2012,5.02277747588022
2013,1.06099926296051
2014,1.99119856434233
2015,2.55692111910155
2016,0.200092374307562
2017,0.308289119344553
2018,0.587049792961065
2019,0.720616896941924
2020,0.100349685194863
2021,0.576894640587883
2101,0.0791587701764157
2102,0
2103,1.52085583469376
2104,0.00174073526810946
2105,0.365191131422801
2106,0.24231184206398
2107,0.100916651344851
2108,0.665041127987466
2109,0.175333527823873
2110,0.00433315433676201
2111,0.0221935333529922
2112,0.0607025412761018
2113,0.0296330579593604
2114,0.0152812424657187
2115,0.146373756459256
2116,0.28854669484006
2117,0.00272860274757372
2119,2.23480411308505
2120,0.0104228185750357
2121,0.347412671374405
2122,0.00274397591988538
2123,0.508524514575833
