"SSN","mental_hlth_dist"
315,0.269002298166119
316,0.059555140523307
317,0.431513177546244
318,0.481423300901552
319,0.252390078377827
320,0.439315029734821
321,0.52988849321686
322,0.24497435141197
323,0.115141480762941
324,0.490439535202477
325,0.685280367739582
326,0.624177758275585
327,0.397182274136412
328,0.258756631068517
329,0.850792851047072
330,0.293503151247236
331,0.0742116603628461
332,0.804734947513405
333,0.707719131175478
334,0.173082820443498
335,1.22185121978411
336,0.720635814446962
337,0.127671560680406
338,0.449337964509681
339,0.577439862805985
340,0.109391256785511
401,0.140072395002079
402,0.0265958274861425
403,0.0449436700904613
404,0.242478473091953
405,0.0748302060164395
406,0.0720402101338827
407,0.0330586038120109
408,0.278432089882535
409,0.399712057485917
410,1.17586246620203
411,0.0257114208352052
412,0.121055117243166
413,0.11642171544173
414,0.200328772970533
415,0.346622698188225
416,0.0653528656546495
417,0.217149511029767
418,0.223721291482765
419,0.0107017152210073
420,0.139210705704406
421,0.147856967387841
422,0.163449230987723
423,0.0687193587578566
424,0.0101886038582719
425,0.105703975498786
426,0.142492361378213
427,0.3107442816414
428,0.311027750139069
429,0.415803328133722
430,0.148165398696206
431,0.13244980397218
432,0.0392486444332967
433,0.10173805617677
434,0.289837121045159
435,0.841298420474009
436,0.46034445432762
437,0.165792732289197
501,1.55182928393995
502,0.604213643602944
503,0.0740615415063071
504,0.562208323015111
505,0.878837390272315
506,0.740486879481208
507,0.324195269033056
508,0.848481402256701
509,0.241447412528805
510,1.37656670492176
511,0.412769979481573
512,0.146346148569672
513,0.00717981848424604
514,0.0810141647981386
515,0.33046271258916
516,0.370275951138888
601,0.67820334006559
602,2.67346386726947
603,0.685939734695879
604,3.38026221530879
605,1.12043578661952
606,1.0680645010802
607,0.507762631689032
608,2.19414275470327
609,1.9185511039076
610,0.794306216301023
611,0.0593121423054784
612,0.870804999220863
613,0.250105494297858
614,0.775154295272505
701,0.1291306147952
702,0.289818865015039
703,0.334788980350387
704,0.11146181299055
705,0.246395308245023
706,0.144867448945545
707,0.103116281001001
708,0.0214484826090844
709,0.206637639674981
710,0.307068125483644
711,0.20820972665939
712,0.178093406637078
713,0.334151782034276
714,0.265415825526889
715,0.17107208479976
716,0.220953164727619
717,0.183888287465401
718,0.146620366505742
719,0.182218222687253
720,0.156054341690387
721,0.177454069032169
722,0.223212837673118
801,0.215751907236899
802,0.460139494185681
803,0.352303513680968
804,0.288904444755394
805,1.105979503316
806,0.35045905279221
807,0.595509079266457
808,0.340996751786261
809,0.587081732811077
810,0.323982258395577
811,0.509092159827626
812,1.10291705965945
813,1.62994710031439
814,0.168207294591412
815,0.13717467373295
816,0.499368404112758
817,0.558433339729684
818,0.447233856635168
819,0.361827698712034
820,0.634011170034639
821,0.153708921093003
822,0.158430367117453
823,0.0381040998044784
824,0.0716314300754844
901,0.339744792400774
902,0.0852366462958192
903,0.0609978356220943
904,0.1376664307553
905,0.169602389252311
906,0.239058793423341
907,0.169774189811821
908,0.14045420031871
909,0.305253945016229
910,0.0912945473709402
911,0.102560918589621
912,0.10600278037069
1001,0.742215681249365
1002,0.403186344841079
1003,0.0427488097136462
1004,0.0451372248219922
1005,0.098387335751382
1006,0.533722307429195
1007,0.623195320016615
1008,0.305176243755389
1009,0.132501726243292
1010,0.703452966646481
1011,0.0215349208296112
1012,0.595157230792475
1013,0.443628615696326
1014,0.632501757609438
1015,0.0701650637893044
1016,0.411642042212381
1017,0.0892430520168734
1018,1.26052058966677
1019,0.266294038088944
1020,0.0952910080009368
1021,0.478485942307546
1022,0.469778467683811
1023,0.0825826943748101
1024,0.774302379431465
1025,0.136912837540763
1026,0.285262661563184
1101,0.326438874336403
1102,0.32251484760612
1103,0.390850319743616
1104,0.325319836605033
1105,0.0707538170718584
1106,0.392598251791042
1107,0.331994819487506
1108,0.0677681026740951
1111,0.332351991749662
1112,0.35585747516251
1113,0.378182663531815
1114,0.413526110449454
1201,0.399277550430752
1202,0.129024786452128
1203,0.0383731735807196
1204,0.404014792028861
1205,0.32814545825683
1206,0.779301357674237
1207,0.164524659470198
1208,0.063295176032608
1209,0.347832392469934
1210,0.17186627398014
1211,0.0967204467605739
1212,0.0599586508069349
1213,0.383044269155022
1214,0.242488695952319
1215,0.263148865902911
1216,0.401629733118867
1217,0.421973389265547
1218,0.340082201212931
1219,0.348751075814067
1220,0.195312704693608
1221,0.487457338838895
1222,0.242828693246713
1223,0.224118266161731
1224,0.127571222342007
1225,0.386280673255934
1301,0.06537722978269
1302,0.0611771658018339
1303,0.245289939996705
1304,0.201288574956855
1305,0.131291546839393
1306,0.140131505608351
1307,0.302281222919528
1308,0.213612204946581
1309,0.5361536727315
1310,0.297698928948813
1311,0.231646313721152
1312,0.143488147901495
1313,0.404130136592061
1314,1.19424807844605
1315,0.307699478008084
1316,0.392935078464517
1317,0.245031326106213
1318,0.275146290970656
1319,0.678178021620127
1320,0.0618040635716508
1321,0.178871085630128
1322,0.139920812564971
1323,0.0632971644203927
1324,0.0429824839769999
1325,0.36768797315709
1326,0.339891207751404
1327,0.190364458537861
1328,0.438845119417102
1329,0.167429801179623
1330,0.306265441318484
1331,0.680107088273342
1332,0.380959722451088
1333,0.53854200994107
1334,0.289095842036721
1335,0.0587315119871077
1336,0.226873742307119
1337,0.329433717757588
1338,0.144262130702967
1339,0.203978259016796
1340,0.170823655548693
1341,0.124460563328189
1342,0.415422872820869
1343,0.285965595663461
1344,0.207010615894356
1345,0.0596800858845921
1346,0.00712087842940104
1347,0.16659807953393
1348,0.0323952953314867
1349,0.200835873152139
1350,0.310817478255595
1351,0.553398052309731
1352,0.201879237268429
1353,0.0903213559399393
1401,0.137325041672036
1402,0.242169630912512
1403,0.15877829682895
1404,0.162219355286169
1405,0.370805342992737
1406,0.303552036313326
1407,0.0763198557119591
1408,0.332485000041319
1409,0.191841512939733
1410,0.0840221335914359
1411,0.184260058564511
1412,0.215230030529571
1413,0.317784610910211
1414,0.470530703774439
1415,0.582398373365089
1416,0.196623448278989
1417,0.275403837422577
1418,0.233192283315298
1419,0.038448736975048
1420,0.352123432306149
1421,0.66523592292282
1422,0.333287228217009
1423,0.182976444647977
1424,0.189718654946023
1425,0.222299158685251
1426,0.245309760417456
1427,0.258241719317155
1428,0.0406381536773687
1429,0.396428480508678
1430,0.447565016197931
1431,0.297994886158019
1432,0.389036948523478
1433,0.00742428162136913
1434,0.0461126859580654
1435,0.558286779291726
1436,0.371888570091212
1437,0.168013751660516
1438,0.832900333023449
1439,0.0176280471413362
1501,0.271726853006526
1502,0.158771883089122
1503,0.258195545546603
1504,0.476444019591839
1505,0.668985723591553
1506,0.665671058011784
1507,0.641931015528794
1508,0.722339434809068
1509,0.223478533228791
1510,0.239378839226502
1511,0.743714486601324
1512,1.17431360325117
1513,0.300142576756529
1514,0.438092176991865
1515,0.15842854417553
1516,1.25790858707768
1517,1.01178195240212
1518,1.02993441637911
1519,0.180343909595488
1520,0.651390165419534
1521,0.446994427825047
1522,0.363712168404929
1523,0.589540007733751
1524,0.373627134569081
1525,0.162872837926153
1526,0.139170880546497
1527,0.405020168443401
1528,0.0650817266850901
1529,0.132333559102856
1530,0.92380911786347
1531,0.0920207547857343
1532,0.42634477288833
1533,1.18611273385632
1601,0.238765471166051
1602,0.188194106165413
1603,0.0497747760560372
1604,0.119241717664168
1605,0.154853571227972
1606,0.176896039110996
1607,0.155787101163406
1608,0.233648263293008
1609,0.249067271358615
1610,0.0798006506620193
1611,0.714180250195414
1612,0.19294125299331
1613,0.0506320996769112
1614,0.494421143084161
1615,1.16378679059654
1616,0.21002551273792
1701,1.12114301240017
1702,0.0561720742740998
1703,0.629333262505752
1704,1.6179474256168
1705,0.654824715065435
1706,0.618058245446324
1707,0.238017668922528
1708,0.525187527809318
1709,0.170344200319128
1710,1.01576322339005
1711,0.85411081816092
1712,0.203811484660859
1713,0.244349418535049
1714,0.322499358571341
1715,0.510756835342001
1801,0.271219331632114
1802,0.350195587400963
1803,0.259074156992454
1804,0.27023967183431
1805,0.43242029842242
1806,0.341099348371475
1807,0.225432886786985
1808,0.242171178554127
1809,0.0621429564775429
1810,0.66308697138475
1811,0.175913220489759
1812,0.425097176253597
1813,1.04090038015775
1814,0.245788318724919
1815,0.649839365059056
1816,0.0483017384623457
1817,0.219787379587803
1818,0.164710958729872
1819,0.043247972750346
1820,0.467670622009757
1821,0.108461370851147
1901,0.230972327257631
1902,0.595429538970459
1903,0.0315498383992455
1904,0.758891548678715
1905,0.746940189104694
1906,0.113253620730907
1907,0.607556796965806
1908,1.09420112698907
1909,0.0952864398676179
1910,0.652308113218886
1911,0.224638549566306
1912,0.620789250041916
1913,0.74969985974694
1914,1.27874292276904
1915,0.204894704101711
1916,0.357311199816457
1917,0.894735873874993
1918,0.63190559199733
1919,0.188724637181251
1920,1.20190630873321
1921,0.023353649845775
1922,2.47698653896935
1923,0.899985989911836
1924,0.955342145059391
2001,0.0860179261899667
2002,0.102275763510775
2003,0.244913416072026
2004,0.300051212787474
2005,0.0219627762968684
2006,0.0213875228225512
2007,0.131308711621907
2008,0.0325520578054109
2009,0.226232946977956
2010,0.228684655618934
2011,0.107972008408203
2012,0.324053523045773
2013,0.269391205638309
2014,0.214873297984577
2015,0.234304454701939
2016,0.226185951326416
2017,0.181200626333764
2018,0.301383768191365
2019,0.240193536385459
2020,0.321424191919617
2021,0.142403608997749
2101,1.13900056756902
2102,0.845341745664556
2103,0.92011021667513
2104,0.392682518629763
2105,1.23771725219474
2106,0.682941135702292
2107,0.328775035564497
2108,0.241130738544853
2109,0.661638479651083
2110,1.1104138780525
2111,0.674866271555938
2112,0.372879864907243
2113,0.924252376596766
2114,0.441703968698711
2115,0.0835998633209576
2116,0.699656943962639
2117,0.922943287189862
2119,0.472437432034894
2120,0.495428843504585
2121,0.101281842834118
2122,0.0733609384751307
2123,0.463320368094516
