"SSN","avg_min_dist","prop_under_10mi"
408,0.360652443428125,1
409,0.479706117328914,1
410,1.11906496275419,1
411,0.332490017903111,1
412,0.131546379937783,1
413,0.414835771855739,1
414,0.261307745803083,1
415,0.544868193213878,1
416,0.194094536156047,1
417,0.205261489626338,1
418,0.659453672264093,1
419,0.0514200270916497,1
420,0.152247559482494,1
421,0.284903098039168,1
422,0.507788772300178,1
423,0.210533195416039,1
424,0.284197164822904,1
425,0.392936848484999,1
426,0.321903118861585,1
427,0.530505499227627,1
428,0.609821862253077,1
429,0.688810908062725,1
430,0.492857535509461,1
431,0.166382024480576,1
432,0.131759410899789,1
433,0.0838256272336361,1
434,0.752046883781009,1
435,0.827358565601982,1
436,0.556935406097322,1
437,0.21395805135039,1
501,1.15087323186062,1
502,1.4013919201435,1
503,0.280400700980564,1
504,1.15483106006767,1
505,1.62824746841418,1
506,0.573578390316905,1
507,0.401555804493276,1
508,4.86348589115214,0.909090909090909
509,1.0803743796258,1
510,0.876856946499493,1
511,2.11399609941626,0.923076923076923
512,0.55345823724807,1
513,0.00579867345741733,1
514,0.0805467953398653,1
515,0.412683005614196,1
516,2.24790998966963,1
601,0.612290697841405,1
602,2.96375864189169,0.75
603,0.697065638136749,1
604,3.40348516716886,0.8
605,0.895325399610481,1
606,0.521475730625402,1
607,0.319516745175804,1
608,1.83763647595568,1
609,2.67607531276253,0.818181818181818
610,1.79570089288206,1
611,0.0373674899183028,1
612,0.530645564038324,1
613,0.201195676576818,1
614,0.905835138378382,1
701,0.318698604534434,1
702,0.527793313402513,1
703,0.219992782993611,1
704,0.454107939099116,1
705,0.335461164163668,1
706,0.115852168687435,1
707,0.0794513942544852,1
708,0.0436023884302786,1
709,0.246673679313548,1
710,1.04261102093359,1
711,0.542385576877163,1
712,0.416929812728814,1
713,0.508437468081305,1
714,0.48432158781473,1
715,0.139200435453714,1
716,0.777550525748208,1
717,0.264238476704186,1
718,0.362720396963918,1
719,0.379225636054989,1
720,0.198964231582994,1
721,0.456137905026615,1
722,0.445501877417674,1
801,0.157034325219996,1
802,0.669387418905454,1
803,0.580523294829308,1
804,0.380225496584518,1
805,0.844365596041125,1
806,0.396888352251617,1
807,1.84535121502811,1
808,0.427234090830936,1
809,2.13008127128842,1
810,0.756649849930699,1
811,0.693796614393366,1
812,0.844405478369985,1
813,1.55045897878495,1
814,0.924495578496708,1
815,0.855147967905071,1
816,0.385819738992746,1
817,2.48000810241841,1
818,0.705735410079979,1
819,0.548259084611876,1
820,0.777118624029442,1
821,0.346166907361481,1
822,0.169426573057937,1
823,0.0699238115536972,1
824,0.586733884573037,1
901,0.552226100459942,1
902,0.195488646233131,1
903,0.272042577818827,1
904,0.309389459123806,1
905,0.467822858212409,1
906,0.547045308969666,1
907,0.245341855528438,1
908,0.423651712535725,1
909,0.35077988833608,1
910,0.215544567186075,1
911,0.141168269181299,1
912,0.239170513390449,1
1001,1.28803840732438,1
1002,0.483150162732136,1
1003,0.0517970857851977,1
1004,0.0437328394618098,1
1005,0.489743673062188,1
1006,0.630708600416283,1
1007,0.819279686246557,1
1008,0.506108001603588,1
1009,0.0632978581661653,1
1010,0.574989036434262,1
1011,0.142574080855049,1
1012,0.296129030939308,1
1013,0.220426311628216,1
1014,0.562318355625997,1
1015,1.86316681908376,1
1016,2.75881840937288,1
1017,2.72502152419076,1
1018,1.34888266722002,1
1019,0.255848868670035,1
1020,0.178584194826747,1
1021,0.574892260601152,1
1022,0.518308323840125,1
1023,0.108141603644293,1
1024,0.934797254807134,1
1025,0.476791827656149,1
1026,1.46267120989242,1
1101,2.34934900590677,1
1102,0.895626460344829,1
1103,0.849294583972077,1
1104,2.51924283389117,1
1105,2.36020544117861,1
1106,0.566149746831116,1
1107,0.370853453582299,1
1108,0.0776280376594423,1
1111,0.708347121528455,1
1112,0.549253254592986,1
1113,0.8589198683007,1
1114,0.40655863244275,1
1201,1.92900147494366,1
1202,0.624536140812782,1
1203,0.355493626214635,1
1204,0.583884962113086,1
1205,0.729553074529651,1
1206,0.933637124850145,1
1207,0.311998115233745,1
1208,1.23938508601309,1
1209,1.0103192015158,1
1210,0.172652281694402,1
1211,0.18653876832795,1
1212,0.418806904144539,1
1213,2.41272109334566,1
1214,0.262644613873194,1
1215,0.490975505086127,1
1216,0.649411257909276,1
1217,0.851182034444141,1
1218,1.05071095193016,1
1219,0.711230089847539,1
1220,0.28323186626897,1
1221,0.626995972878736,1
1222,0.475826214829931,1
1223,0.36126758061157,1
1224,0.364952271545785,1
1225,0.925682651351587,1
1301,0.0649020470832915,1
1302,1.01867274789425,1
1303,0.218851534342435,1
1304,0.227112334133295,1
1305,0.316547305757722,1
1306,0.438579907639066,1
1307,0.336775714510568,1
1308,0.494974564944582,1
1309,1.08468279294219,1
1310,0.297779723124524,1
1311,0.248558446562159,1
1312,0.912586098223549,1
1313,0.0184273216886111,1
1314,1.59974447673562,1
1315,0.176704178449467,1
1316,0.36567145540746,1
1317,0.613387142932236,1
1318,0.355499007390862,1
1319,0.775238701840166,1
1320,0.0604566738756548,1
1321,0.723268596239361,1
1322,0.363288668036044,1
1323,0.106418387882855,1
1324,0.042465513730544,1
1325,0.714791183318952,1
1326,1.03784294041726,1
1327,1.37775967152824,1
1328,0.985274072720557,1
1329,0.131565567614606,1
1330,0.27710647301588,1
1331,0.906891694916995,1
1332,1.27812205916569,1
1333,0.584276653086193,1
1334,0.407567217063681,1
1335,0.218870968862068,1
1336,0.389163537423037,1
1337,0.50540658935821,1
1338,0.196475769164456,1
1339,0.268924512331897,1
1340,0.345676302983552,1
1341,0.431843946224894,1
1342,0.610107613375246,1
1343,0.260280411192357,1
1344,0.43611548994221,1
1345,0.0683972181078866,1
1346,0.00820452245836253,1
1347,0.273875468481203,1
1348,0.260572152437849,1
1349,0.255558411041381,1
1350,0.440690825104377,1
1351,0.85146138821755,1
1352,0.530428192047473,1
1353,0.177771983626962,1
1401,0.259736056093997,1
1402,0.162759222952367,1
1403,0.813166147823342,1
1404,0.536379904471386,1
1405,0.615991085271241,1
1406,2.584628662541,1
1407,0.574650065415544,1
1408,0.27933299674777,1
1409,0.165349893359213,1
1410,0.273510920343357,1
1411,0.279556038340745,1
1412,0.575727892495065,1
1413,0.359881550744287,1
1414,1.5342205835473,1
1415,1.03931819547693,1
1416,0.777603491518586,1
1417,0.982600503614721,1
1418,2.04505865174642,1
1419,0.594799235612905,1
1420,0.394214197087214,1
1421,0.739139605589527,1
1422,0.307629402814482,1
1423,0.506830739672114,1
1424,0.268361870147921,1
1425,0.217722558046299,1
1426,0.439332785233716,1
1427,0.70803289665978,1
1428,0.407505321920986,1
1429,0.686770092203926,1
1430,0.302027527485042,1
1431,0.847071839700922,1
1432,0.751790393331471,1
1433,0.162203912032955,1
1434,0.299026081070449,1
1435,0.741991707581695,1
1436,0.411100933467649,1
1437,0.261495288626656,1
1438,1.36201811783034,1
1439,0.169220165508115,1
1501,0.265158551184517,1
1502,0.659738893745048,1
1503,1.4019500630356,1
1504,0.718380589496233,1
1505,0.956217807464177,1
1506,1.18176131426538,1
1507,0.924790789136096,1
1508,0.74593214000918,1
1509,0.212312161439049,1
1510,0.152700710388561,1
1511,1.88179781612653,0.96
1512,1.19109838872056,1
1513,1.0449785884719,1
1514,1.54037279505332,1
1515,0.621357446605171,1
1516,3.57069290629154,0.923076923076923
1517,1.56488558381423,1
1518,2.99848951874986,1
1519,0.748664891763609,1
1520,0.580898355454163,1
1521,0.393570648842015,1
1522,0.462032486103353,1
1523,1.94546906647912,1
1524,1.27881116844469,1
1525,1.00577402034552,1
1526,0.34529060468592,1
1527,0.999357929354731,1
1528,0.71212449828897,1
1529,0.12913562597251,1
1530,1.31131916837459,1
1531,0.873668913257962,1
1532,2.05433343332417,1
1533,1.14251685376164,1
1601,0.192017609792341,1
1602,0.423008172022041,1
1603,0.230386549999355,1
1604,0.327556237776181,1
1605,0.21972067286131,1
1606,0.337690815879128,1
1607,0.316101451279484,1
1608,0.429202139216638,1
1609,0.193753960252811,1
1610,0.179783108256119,1
1611,0.48643181037782,1
1612,0.587170820025073,1
1613,0.229051971173998,1
1614,0.941740218014313,1
1615,2.1367458069939,1
1616,0.283686629394034,1
1701,0.878313118731653,1
1702,1.76105606941899,1
1703,0.535102019883802,1
1704,1.42932485524441,1
1705,0.50294670232193,1
1706,1.6984437830768,0.833333333333333
1707,5.21791594937602,0.5
1708,2.36039909528245,1
1709,0.804969686403075,1
1710,1.0068682340318,1
1711,0.764463917295333,1
1712,0.228313758743826,1
1713,2.90329817557619,0.9
1714,0.688815511397964,1
1715,3.71141553183053,1
1801,0.749920871991145,1
1802,0.921888681726306,1
1803,0.734543445856014,1
1804,0.212043800521442,1
1805,0.644459761922392,1
1806,0.483820818648024,1
1807,1.13065666381145,1
1808,0.491185743945329,1
1809,0.308676122865491,1
1810,0.933200071614853,1
1811,1.02459339793307,1
1812,0.737462291139518,1
1813,0.627681377060322,1
1814,0.493588337866085,1
1815,1.56571021108921,1
1816,0.172937223840546,1
1817,0.363828693318663,1
1818,0.182661417390341,1
1819,0.164163467616921,1
1820,0.749731034190117,1
1821,0.20549379154834,1
1901,0.1449449419592,1
1902,0.419832090536965,1
1903,0.0515802090790116,1
1904,0.628681772643615,1
1905,1.33734495653222,1
1906,1.41055787383634,1
1907,0.543400688308581,1
1908,0.877727984424994,1
1909,1.41785696785111,1
1910,0.50714079345136,1
1911,0.862953156713289,1
1912,1.36683141602406,1
1913,0.332616137566561,1
1914,3.43784031210646,0.75
1915,0.214122205421053,1
1916,0.798582441926108,1
1917,1.03736683377017,1
1918,0.502378525250689,1
1919,0.161041249918475,1
1920,1.0278090564142,1
1921,3.15191691597485,1
1922,7.98070106470884,0.333333333333333
1923,1.03269763390911,1
1924,2.5505345804173,0.888888888888889
2001,0.173439430480864,1
2002,0.227581730697918,1
2003,0.377398793928385,1
2004,0.471834006084635,1
2005,0.130659477551028,1
2006,0.236883812790101,1
2007,0.301792653076611,1
2008,0.143261345751048,1
2009,0.68455565825112,1
2010,0.240785258860108,1
2011,0.264738344197481,1
2012,0.422147575805119,1
2013,0.310914349756502,1
2014,0.509317339379117,1
2015,0.35222168704147,1
2016,0.38758012790904,1
2017,0.261792033793542,1
2018,0.234983408757011,1
2019,0.282518861698115,1
2020,0.858519983836544,1
2021,0.141999747032136,1
2101,1.04175731447975,1
2102,1.36489389845653,1
2103,5.22692962839463,0.5
2104,0.862598868482061,1
2105,1.64962072273875,1
2106,0.145689181200143,1
2107,0.718132028783094,1
2108,0.262748248919184,1
2109,0.470455831923878,1
2110,1.18939565248466,1
2111,0.71174133731428,1
2112,0.573566235990273,1
2113,0.977329243713334,1
2114,0.466124489673178,1
2115,0.2101674103799,1
2116,0.730238889565176,1
2117,1.76480483528833,1
2119,0.481393653431045,1
2120,0.570043046032308,1
2121,2.7684249912221,1
2122,0.562445259198264,1
2123,2.2151921133748,0.8
