"SSN","municipality","pop2016","area","pct_h_den_res","pct_n_h_density_res","pct_res_urb","pct_com_urb","pct_ind_urb","med_walk_score","mean_walk_scre","num_schools","schools_per_pop","bike_path_ft_p_mile","bikes_ft_p_mile","count_bars","count_ls","bars_per_sqft","bars_per_pop","ls_per_sqft","ls_per_pop","bars_ls_per_sqft","bars_ls_per_pop","multiunit_struct","no_vehicle","public_transit","mobile_home","total_units","vacant_units","ams_res","ams_bus","ams_oth","res_vac","bus_vac","oth_vac","avg_vac_r","avg_vac_b","avg_vac_o","occupancy_rate","vacancy_rate","mobile_home_rate","average_d_cultural","average_d_naloxone","average_d_syringe","ndvi","mun_SPL_THEME1","mun_RPL_THEME1","mun_SPL_THEME2","mun_RPL_THEME2","mun_SPL_THEME3","mun_RPL_THEME3","mun_SPL_THEME4","mun_RPL_THEME4","mun_SPL_THEMES","mun_RPL_THEMES","average_d_adultEd","cultural_dist","syr_prop_under_10mi","avg_MOUD_min_dist","MOUD_prop_under_10mi","avg_SUT_min_dist","SUT_prop_under_10mi","income_per_capita","employment_per_capita","mental_hlth_dist","avg_vol_opp","MRI.Score","percent_SNAP","avg_prop_tax","num_households_20yrs","percent_renter","median_rent","median_home_value","percent_housing_cost_burdened","percent_crowded","iso.a","iso.b","iso.h","num_foreclosures"
111,"galloway twp",36512.7939147618,3101498030.19248,0.0799181259949966,0.920081874005003,0.623475696216891,0.0746507099238084,0.00917890836216513,7.5,13.1764705882353,9,0.000246488943601803,516.282158458129,284.556699723381,NA,NA,NA,NA,NA,NA,NA,NA,3644.94784590407,892.877261152125,547.693387853586,92.293564413622,14663.880993326,1875.49524020193,16199.1543133738,999.348170222919,160.973574394963,12.1434922984135,2.88201504418175,0,948.712288530371,797.208566139268,0,0.872101032390025,0.127898967609975,0.00629393845023889,1.47106965251993,0.860475667780228,3.80855969584623,0.504206129064857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7006728887381,1.47106965251993,0.894736842105263,0.669406924186754,0.976744186046512,0.882003128913067,1,12291.1793416782,0.2376423663104,0.889348375182401,0,-2.85,8.6,2.79,10325.5323651278,NA,NA,NA,NA,0.586844163975782,0.245078572439909,0.583838411104962,0.393188399817,324.995718302511
112,"hamilton twp",26164.9830902362,3148124121.59017,0.087126764910115,0.912873235089885,0.600081023207361,0.0823658776549569,0.0140401643613635,2,5.30434782608696,13,0.000496847254025214,153.820773329251,140.751815195247,NA,1,NA,NA,3.17649483113418e-10,3.82190195404011e-05,NA,NA,2697.60542805756,644.404359742293,190.322471720146,213.634663395097,10858.815073719,953.537581480686,12291.5618810509,965.952154776253,164.784345648228,45.6234575103991,10.8372870100573,0,1229.64244011572,1312.76766836335,0,0.912187694973416,0.0878123050265845,0.0196738467268077,3.19029018499758,1.03126693784366,5.78668726979344,0.681181185613083,9.38928971481765,2.48824564037858,9.26123294203143,2.79980349732722,3.76581810150966,1.87575871323429,9.08800477685182,2.32822961601406,31.5043455352106,2.52899643949629,10.2663399549994,3.19029018499758,0.666666666666667,1.82931461286378,1,1.09854051459487,1,11061.1033895131,0.209195169286539,1.29493050850587,1,-4.57,10,2.7,5893.19190194037,2.00243819477994,1374.5,207400,39.65,0.157836727951676,0.51057036183369,0.236372356066373,0.427600054681863,180.817862289143
113,"hammonton town",14235.415159115,1151675307.81613,0.025369289464245,0.974630710535755,0.600054787015477,0.101492946171757,0.0441622478329779,5.5,16.6666666666667,6,0.00042148401946382,105.168840819652,0,NA,12,NA,NA,1.04196034407953e-08,0.00084296803892764,NA,NA,1111.72351884043,499.355294813479,190.486132786403,9.95662392905439,5618.25611159897,507.803142930173,5868.21648564602,701.549641855566,180.519666626571,46.7924144091544,36.8613636272214,0,4326.62554423442,6286.14991831807,0,0.909615522531661,0.0903844774683387,0.00177219118019536,1.15430016491583,1.09067344254039,10.9506083791707,0.573218451831959,10.0833274034489,2.70345753820847,11.0134898278155,3.6469636982463,4.10052468574458,2.04900885996289,10.8569874499109,2.9048440048784,36.0543293669198,3.05363014545947,9.14065196844514,1.15430016491583,0.555555555555556,1.95360418232814,0.958333333333333,1.09601084553374,1,14654.1508199565,0.268704010296215,1.16638159901023,0,-4.26,8,2.51,4887.27510940661,1.6703051000404,1183,235400,36.9,1.52575250763153,0.0327599829127176,0.11306907552633,0.282602041776292,117.600435520084
114,"linwood city",5712.74323491164,121567483.843287,0.032793247307655,0.967206752692345,0.719009417509592,0.112731077781653,0,31,32.8666666666667,8,0.00140037800948422,4191.89888702214,4177.88585901264,NA,NA,NA,NA,NA,NA,NA,NA,372.201876739226,153.585461296072,14.5297191109945,8.45908004191831,2419.0956905132,310.893114209482,2629.8911307677,521.896548642064,73.6529171902677,41.8266347530878,6.98462753840269,0,1306.44756196991,789.453188874837,0,0.87148374682792,0.12851625317208,0.0034967943083408,1.25351314835025,0.38048813912035,2.75650074013617,0.593325328480114,2.61832648333015,0.43988696240666,7.30081201682625,2.20376583931904,1.1889766733261,0.549538407267122,4.79498554206932,1.07545180147367,15.9031007155518,0.765174696357382,14.5948391268149,1.25351314835025,1,0.19379795247267,1,1.39433805011503,1,16073.0895084551,0.207997713434897,0.512772493978532,0,1.65,3.5,3.18,2379.98437403635,1.97858111473482,1444,241700,39.9,0.184676413520098,0.331758030625741,2.11288398471415,1.55448162888239,37.8130013053479
115,"longport boro",107.295680008479,16558662.7929292,0.963014331946371,0.0369856680536292,0.957503320053121,0.0270030987162461,0,40,34.6666666666667,0,0,25551.263984521,25551.263984521,NA,NA,NA,NA,NA,NA,NA,NA,21.058717051624,1.25633232222097,1.07639346982107,0.35877697613998,102.915584429073,57.2045342601496,112.828637112133,2.51293982660689,1.66198276177493,4.21640498301873,1.2508280225221e-05,0,99.9870875819077,0.00824295666842064,0,0.444160623704432,0.555839376295568,0.00348612873482968,0.038790511837491,0.0357123844837247,0.144647755806488,0.049046423339844,0.05985468119772,0.0135875054517036,0.0796988004623285,0.0149585415342319,0.00578709244088983,0.00204125702376897,0.108487431421663,0.0289212905863,0.253828005522601,0.0146264414281183,0.998050467134196,0.038790511837491,1,0.0754311567672949,1,0.0959310589305811,1,1435.76850518592,0.0129991785584449,0.0448915162623599,0,4.21,0.6,0.86,37.0043167663334,0.487511073950127,1449,446150,40.35,0.0089725514735558,1.05899431962121,5.32305348354566,0.996036471710365,0
116,"margate city",6068.43250352056,45501633.3293721,0.93909626719057,0.0609037328094302,0.867965895249695,0.0908647990255785,0,48,50.9230769230769,5,0.000823935999469267,0,0,1,2,2.19772330536206e-08,0.000164787199893853,4.39544661072412e-08,0.000329574399787707,6.59316991608618e-08,0.00049436159968156,2362.2967280345,224.87449728404,46.0977679394972,0.00061577388847044,7169.92311302292,4120.62980013685,7535.3469010922,229.76983577584,258.756827563363,422.171568162162,7.9947546272384,0,2339.27666400207,2497.69747718224,0,0.425289541438396,0.574710458561604,8.58829137723937e-08,0.442150196405847,0.299888166712858,2.92646297618182,0.363928564453125,3.26837935214924,0.708950779987269,5.27072045761544,1.00519539130548,0.527709358728255,0.215164230398682,4.6303322503157,0.916894467139226,13.6971414188086,0.46959268078671,27.6506028420673,0.442150196405847,1,0.335229097418959,1,2.01225296209702,1,36608.0096951013,0.309189512657413,0.364650908801059,0,-0.38,4.8,1.36,2639.29860852262,1.11277913353299,NA,477100,40.7,0.699746856573076,0.0746183241110023,0.0943984978455794,0.60682132092639,17.957092232316
117,"mullica twp",5979.0717883998,1584374686.01662,0.00935246096536419,0.990647539034636,0.79718203070702,0.043312061666772,0.0135527895368674,2.5,13.25,6,0.00100350024424206,0,0,NA,NA,NA,NA,NA,NA,NA,NA,17.3135080294467,114.865623318241,85.8583845203422,90.7988301153301,2446.806515545,176.789824581496,2434.9834947895,72.0907147946689,13.0443151783041,1.01762461323105,0.00815552868313445,0,287.506840483805,1.03268577334926,0,0.927746708430635,0.0722532915693653,0.0371091173488664,0.990935106096924,0.801329167245721,3.05678680052599,0.689934589709974,2.55726886869683,0.686807592706577,2.30509628733374,0.724118113661875,0.260860644947899,0.115206452521349,2.40759845929279,0.639317769355539,7.53082426027126,0.602479543339191,3.86389987789314,0.990935106096924,0.857142857142857,1.38887600984471,0.947368421052632,0.752907738766889,1,4576.11891683837,0.0836826075499587,1.04681897057188,0,-5.28,8.7,2.53,2384.65947533983,1.62085813344216,1158,240600,35.3,0.028850416315554,1.63240367881522,0.822927254374243,1.36612243349667,74.8874327489267
118,"northfield city",8284.8046297752,100838915.855105,0.0105085381872772,0.989491461812723,0.662975864642946,0.163535705399353,0.00416770340880816,34.5,39.0833333333333,8,0.000965623253353299,4223.1886667125,4223.1886667125,NA,NA,NA,NA,NA,NA,NA,NA,201.848475120922,79.664630317524,56.7928761758219,19.7970342232084,3108.35076040447,290.233952735175,3771.62913792178,746.750711655017,112.751589115696,19.3212248876439,17.7953360435021,0,4300.28604092948,6563.61919009164,0,0.906627670071119,0.0933723299288811,0.00636898334492736,1.71184056407371,0.312219506601835,3.38115815735398,0.58910072265625,6.49859939721515,1.70995585793335,6.82664512257849,1.89814840512169,1.78562470461645,0.858682842666961,5.02960167835831,1.0092343561268,20.1404709027684,1.43400021605944,20.9883988512235,1.71184056407371,1,0.256051059723198,1,0.953816541571145,1,18671.7990565149,0.299164796274296,0.412686600349833,0,-2.12,7.3,3.07,3502.11884053011,0.90716715282239,1477,232550,40.3,0.601484158406943,0.118271423544651,0.069503444697555,0.728150654357278,81.1050845106463
119,"pleasantville city",19515.5800711335,202472818.327511,0.138957816377171,0.861042183622829,0.574247592728529,0.130575586165206,0.0762986312016927,34,36.6,8,0.000409928886092051,387.01855112195,387.01855112195,NA,1,NA,NA,4.93893456050206e-09,5.12411107615064e-05,NA,NA,3087.15246498172,1157.34349582873,944.978103914301,1.17872049108537,7409.72341315777,956.271755736562,8470.75315372239,991.640810980918,181.780510604211,187.853943453247,38.901150298777,0,2128.60629044352,2554.9529484645,0,0.870943663829817,0.129056336170183,0.000159077528992818,1.21349559765921,0.253878924126662,1.79668047353498,0.442472556666324,12.6416967056728,3.33979908465343,9.85983947108361,3.28637987576444,6.23174846666544,3.22166015307049,10.6492540077727,2.94112476192811,39.3825386511945,3.40347130356043,14.1264501697248,1.21349559765921,1,0.43780230951699,1,0.379449261440802,1,6431.25471215347,0.194504165143707,0.278837564604878,0.25,-16.37,25,4.07,4156.94194677929,3.65259673400636,1194,172900,54.5,2.400015202863,0.3342410901393,0.594970214214328,0.600814927891647,386.559393947669
120,"port republic city",1066.72090903344,238518253.414795,0,1,0.639552860030919,0.00844333452253538,0,5.5,7.16666666666667,2,0.00187490465693805,695.231292002839,148.750853132962,NA,NA,NA,NA,NA,NA,NA,NA,112.237652118078,25.062425913948,3.53694559495567,2.63718772024901,557.332423070681,79.0390915312345,585.868882836038,37.5987913685312,2.9499551490993,0.0121864935491664,0.00348185529976182,0,1.46312782478941,1.26913625676318,0,0.858183216587759,0.141816783412241,0.00473180387697373,0.175273904613427,0.0954650180105172,0.361404101756199,0.636619387090774,0.201973869372143,0.0452142553876476,0.334266184326164,0.0981066124830664,0.0636135619133447,0.0297393062971333,0.307363704982121,0.0700368639903799,0.907217320593772,0.0551393807183732,1.67632305812902,0.175273904613427,1,0.0933126540710605,0.8,0.200622739624395,1,1543.3546219422,0.0217037139262392,0.111506861529685,0,-0.65,5,2.18,331.052709699842,0.996770690399482,1265.5,229400,38.45,0.00148831526620689,7.04321236849763,13.8634912987808,3.25067849016647,11.9233135471803
121,"somers point city",10173.8263488479,138712374.324912,0.157821368117096,0.842178631882904,0.599725307536128,0.192822166487519,0.00459811298220471,32,28.2941176470588,6,0.000589748615149056,1626.78793464228,1619.93787355391,10,1,7.20916215922925e-08,0.00098291435858176,7.20916215922925e-09,9.8291435858176e-05,7.93007837515217e-08,0.00108120579443994,2106.04054475791,377.757733439586,205.199534145692,15.0817518487741,5366.0342479353,1033.03133852355,5868.1054784243,648.849960835257,160.58865226552,153.794419815633,9.79898623931797,0,1600.51641109235,2110.12308187571,0,0.807487002357275,0.192512997642725,0.00281059552584427,1.17574410138322,0.321720146865357,3.48146662776473,0.480904167683919,9.36786376950126,2.49503631043576,9.30154308528909,2.79214896832677,2.81789800081778,1.3772934540834,8.26046167770499,2.08227428320004,29.7477665333131,2.29836965333217,14.9419491508903,1.17574410138322,1,0.30703107382817,1,2.21917019069203,1,11941.5224176847,0.212436147602086,0.405021151042806,0,-5.96,11,2.81,3202.11493110181,2.57073342251304,1422,276800,40.3,0.401097738229279,0.111116939535679,0.175949903450605,0.199398186095621,84.4882839736351
122,"ventnor city",10203.4694791679,71072627.0269749,0.991596638655462,0.00840336134453779,0.807996982270841,0.121337859927072,0,46,42.1052631578947,4,0.000392023517899151,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3373.03801133252,703.316410382921,828.727553033563,0.0414441486116314,7567.45377105213,3383.74746124964,8111.86108176856,405.399157765445,287.170958800587,143.538400228971,14.9883995361626,0,9997.36391204126,6074.20381150921,0,0.552855218727133,0.447144781272867,5.47663056366042e-06,0.644835992716584,0.162897182390227,1.2432881288662,0.407063102213542,10.4070461171442,2.77483708153861,8.99777069802794,2.56571878859755,4.30917352139806,2.17602513958655,7.39022364688888,1.63622925216192,31.1042139834591,2.46680194315575,18.4811053497548,0.644835992716584,1,0.0858976027449634,1,0.628183298659388,1,13522.8091113492,0.218673230478722,0.159164732862161,0,-5.34,16,2.23,2489.4895337667,3.83852878854778,1152,239700,50.55,0.680306161923903,0.418151960587021,2.8119003822151,0.903516915992817,0.217182475549397
123,"weymouth twp",798.753544374394,339174183.641599,0.112240339513067,0.887759660486933,0.807976899476629,0.0378992961559285,0.00460205739036275,0.5,3.125,2,0.00250390125225229,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9.02893524262574,8.36951504779136,1.35368959606011,65.9050559037991,337.751879674653,27.654057853236,377.605792873054,11.9454990540601,2.74475472541579,0.324885722942283,0.158843462076882,0,34.1712722496678,13.3422991373013,0,0.918123156324476,0.0818768436755242,0.195128613250898,0.30556107400574,0.16689639950933,0.49137726777472,0.711260270690918,0.322970901624546,0.085112804833031,0.370811094993091,0.116810544231669,0.03702199817092,0.0155660809359304,0.383707858770502,0.101490208143323,1.11451185355906,0.0848836590297601,0.937521520995137,0.30556107400574,1,0.381619767506934,1,0.177229993584921,1,1018.12546635628,0.0151601764859473,0.21565712000601,0,-2.41,6,2.21,301.862826674278,0.90956146455179,1374.5,197450,42.85,0.0318885452512729,7.88836357967907,9.3128695671883,23.5648737472211,6.83277537539582
201,"allendale boro",6780.22496507103,86863335.6553138,0.0393604934263918,0.960639506573608,0.802683864243372,0.0618852192039607,0.0500944563872061,NA,NA,NA,NA,5641.59904201133,0,NA,1,NA,NA,1.15123370804932e-08,0.000147487731624186,NA,NA,256.470761071623,103.851764953349,541.014908033071,0.0263887506877823,2410.04728207057,148.436945791445,2774.03246436122,388.653525555848,125.8512219332,15.0619153716321,26.0563347422086,0,3221.99026993586,3774.04811235294,0,0.938409114669354,0.0615908853306464,1.0949474263057e-05,0.400635114111923,0.0530936829111979,1.16149832187585,0.693766322544643,0.75551007901088,0.107483565163461,1.80220366500292,0.34105443317348,0.42402407959794,0.198602005013582,1.77556989006512,0.365222019282745,4.75730771367685,0.173334283554017,1.1917617986358,0.400635114111923,1,0.882700300294161,1,0.239500348175513,1,10349.3348727766,0.0888182882165381,0.0697975838106173,0,5.56,0.6,2.23,2489.70224838298,0.751975650376413,1921,697300,35.8,0.057963795069701,0.463590110719948,0.217175651468498,0.814358094101222,6.01295204975398
