"","SSN","avg_min_dist","prop_under_10mi"
"204",704,1.45229665597928,1
"205",705,0.971351433643089,1
"206",706,0.919566823760367,1
"207",707,0.901751491188042,1
"208",708,0.455757849266631,1
"209",709,1.35590066815348,1
"210",710,3.17882416920294,1
"211",711,1.46988793327665,1
"212",712,1.55519798100424,1
"213",713,2.82164693900819,1
"214",714,1.26429607536642,1
"215",715,0.754801397738563,1
"216",716,2.09588504939331,1
"217",717,1.294157534648,1
"218",718,1.22544170111363,1
"219",719,1.05251474665143,1
"220",720,1.77639783192502,1
"221",721,2.50144235577833,1
"222",722,1.60966677535797,1
"223",801,2.83913524110805,0.833333333333333
"224",802,2.41724419363051,1
"225",803,1.42143748338938,0.875
"226",804,2.12060338203113,0.875
"227",805,6.31444375830348,0.714285714285714
"228",806,4.44413245511629,0.6875
"229",807,2.89797391644878,0.75
"230",808,3.50478109124785,0.75
"231",809,3.99074289335589,0.75
"232",810,2.37542166664456,0.785714285714286
"233",811,6.483464408567,0.625
"234",812,1.79453477918223,1
"235",813,12.6709276417118,0.5
"236",814,1.769443608531,1
"237",815,4.06293511779197,0.666666666666667
"238",816,2.4526883448709,0.857142857142857
"239",817,7.95769302400641,0.5
"240",818,5.37068375174846,0.625
"241",819,2.21105656748366,1
"242",820,2.51291657803862,1
"243",821,0.551468299703659,1
"244",822,1.72368048182771,1
"245",823,1.03457474112506,1
"246",824,1.88817300380565,0.888888888888889
"247",901,3.34686224057769,1
"248",902,0.329832004311871,1
"249",903,1.72872411224687,1
"250",904,0.67079900596234,1
"251",905,1.97030857470846,1
"252",906,1.10246074117528,1
"253",907,1.08944208247227,1
"254",908,2.00356927442916,1
"255",909,1.67974317282495,1
"256",910,2.29546686530546,1
"257",911,1.13659126852272,1
"258",912,2.80887514898687,1
"259",1001,4.44634305868603,0.833333333333333
"260",1002,3.47647936372831,0.888888888888889
"261",1003,0.370799452118258,1
"262",1004,0.519073679414231,1
"263",1005,5.6161923862185,0.8
"264",1006,4.77711911835941,0.833333333333333
"265",1007,2.10968600085719,0.875
"266",1008,1.41669789744442,0.9
"267",1009,4.79454930146185,0.75
"268",1010,3.10058193199394,0.875
"269",1011,0.360323661658316,1
"270",1012,5.53188687206825,0.666666666666667
"271",1013,4.12311066346289,0.75
"272",1014,10.1130081499689,0.666666666666667
"273",1015,7.66901132125831,0.75
"274",1016,6.96029036971874,0.666666666666667
"275",1017,3.92921463268965,0.666666666666667
"276",1018,9.41174810844472,0.666666666666667
"277",1019,3.08945952232481,0.909090909090909
"278",1020,0.626635396980448,1
"279",1021,6.35184114859318,0.666666666666667
"280",1022,5.53615665054856,0.769230769230769
"281",1023,0.278440681536355,1
"282",1024,4.48140120946173,0.857142857142857
"283",1025,4.22181640262899,0.857142857142857
"284",1026,2.47999139446513,0.8
"285",1101,4.58402081219269,0.666666666666667
"286",1102,1.18099331213208,1
"287",1103,2.56858913599815,1
"288",1104,4.65700047322142,0.666666666666667
"289",1105,5.39860606756668,0.5
"290",1106,1.59881954979567,0.933333333333333
"291",1107,1.43044994298059,1
"292",1108,1.62101567456956,1
"293",1111,1.4289542862141,1
"294",1112,1.73711632090406,0.916666666666667
"295",1113,2.96033361174086,0.923076923076923
"296",1114,4.9866175460592,0.615384615384615
"297",1201,7.1712555197583,0.428571428571429
"298",1202,1.71583356862515,0.888888888888889
"299",1203,2.6126591785798,0.857142857142857
"300",1204,9.51053535291529,0.592592592592593
"301",1205,8.27404169421967,0.51063829787234
"302",1206,6.88836502266617,0.666666666666667
"303",1207,6.34080397457806,0.7
"304",1208,4.91416855455442,0.75
"305",1209,9.58466290291792,0.529411764705882
"306",1210,4.83656357763598,0.714285714285714
"307",1211,4.02125754102494,0.8
"308",1212,4.78850612019119,0.8
"309",1213,7.66635630298635,0.611111111111111
"310",1214,10.2684052443507,0.541666666666667
"311",1215,8.90228476297951,0.6
"312",1216,12.8753822548164,0.214285714285714
"313",1217,9.0281485473656,0.541666666666667
"314",1218,5.04600967155064,0.615384615384615
"315",1219,8.34835768201125,0.6
"316",1220,7.1593211854825,0.6
"317",1221,7.01190291629761,0.6
"318",1222,6.55991652868008,0.6
"319",1223,8.55976017045532,0.625
"320",1224,5.09020785621052,0.777777777777778
"321",1225,7.90470676398246,0.45
"322",1301,0.0572922897780345,1
"323",1302,3.631793679868,0.666666666666667
"324",1303,0.332655562433964,1
"325",1304,3.33855848242128,0.75
"326",1305,0.429986736739858,1
"327",1306,1.03191501803181,1
"328",1307,0.588457867675708,1
"329",1308,1.06628730015336,1
"330",1309,2.585181390134,0.909090909090909
"331",1310,0.261005283803811,1
"332",1311,1.30750013566752,1
"333",1312,4.76112838929934,0.75
"334",1313,1.8510411426837,1
"335",1314,2.83364080497921,1
"336",1315,6.97807741204951,0.5
"337",1316,3.9091975862202,0.739130434782609
"338",1317,2.92199224346292,0.75
"339",1318,2.65122039736491,0.8125
"340",1319,4.52710345644978,0.692307692307692
"341",1320,0.0534444399444776,1
"342",1321,6.70989460222747,0.6
"343",1322,3.84148947610026,0.777777777777778
"344",1323,1.05031887315512,1
"345",1324,0.0369460537357209,1
"346",1325,2.90990143899166,1
"347",1326,6.84887877584199,0.611111111111111
"348",1327,3.08843594779731,1
"349",1328,6.15391984118355,0.6
"350",1329,3.89850381252244,0.777777777777778
"351",1330,6.25077509111539,0.642857142857143
"352",1331,6.48618822521115,0.566666666666667
"353",1332,3.28771369946312,0.818181818181818
"354",1333,1.46861695413732,1
"355",1334,1.00859966078632,1
"356",1335,0.346421953818266,1
"357",1336,1.22769483270034,1
"358",1337,1.05419613501555,1
"359",1338,1.00792957192373,1
"360",1339,4.61437237687582,0.714285714285714
"361",1340,2.61001984750271,1
"362",1341,0.839448685964858,1
"363",1342,2.73147303443552,0.857142857142857
"364",1343,0.977201187490537,1
"365",1344,1.14777277140625,1
"366",1345,1.36296267139299,1
"367",1346,0.152659536256816,1
"368",1347,1.25329569269907,1
"369",1348,1.07005101005507,1
"370",1349,1.35640551033849,1
"371",1350,3.66427280312787,0.8
"372",1351,1.90286290173692,0.875
"373",1352,1.3906765171549,1
"374",1353,0.757214823655431,1
"375",1401,3.28120311899653,0.75
"376",1402,1.55651198312784,0.888888888888889
"377",1403,3.20450284885237,0.714285714285714
"378",1404,2.51711188296967,0.875
"379",1405,2.72241788440206,0.777777777777778
"380",1406,13.264629974453,0.5
"381",1407,2.62218868877612,0.9
"382",1408,4.42090177056368,0.75
"383",1409,6.35269335752784,0.7
"384",1410,1.74232967273436,0.833333333333333
"385",1411,2.23941547351548,0.8
"386",1412,3.73254053544415,0.727272727272727
"387",1413,1.66827672291685,0.9
"388",1414,6.18163409600411,0.714285714285714
"389",1415,2.59031190766843,0.8
"390",1416,1.73488509374243,1
"391",1417,3.99021057966251,0.666666666666667
"392",1418,7.18881822365645,0.666666666666667
"393",1419,2.37888809036563,0.888888888888889
"394",1420,4.64979844093373,0.8
"395",1421,3.34499932192742,0.769230769230769
"396",1422,4.40954739544111,0.722222222222222
"397",1423,4.69527661772938,0.714285714285714
"398",1424,6.85399547623462,0.555555555555556
"399",1425,2.17427450008879,0.857142857142857
"400",1426,4.14872479413385,0.833333333333333
"401",1427,7.92896720075375,0.733333333333333
"402",1428,5.75909802203636,0.8
"403",1429,6.69788237427764,0.52
"404",1430,4.19559049472885,0.75
"405",1431,2.34468489333308,1
"406",1432,7.63905434083444,0.642857142857143
"407",1433,1.06160857337791,1
"408",1434,2.70479651446504,0.857142857142857
"409",1435,5.3977045656804,0.722222222222222
"410",1436,6.51570410277891,0.75
"411",1437,5.09614545875408,0.75
"412",1438,11.6292825206923,0.636363636363636
"413",1439,3.56178220272654,0.833333333333333
"414",1501,1.34120486709412,1
"415",1502,1.58662688802675,1
"416",1503,1.93475450165302,1
"417",1504,9.43698009460576,0.571428571428571
"418",1505,9.28496286361046,0.580645161290323
"419",1506,7.77097670329979,0.448275862068966
"420",1507,9.78521494634886,0.48780487804878
"421",1508,3.53342576841306,0.833333333333333
"422",1509,1.16816022050384,1
"423",1510,5.13231675279491,0.75
"424",1511,6.43911220281794,0.64
"425",1512,9.94867893834403,0.666666666666667
"426",1513,4.24973683098166,0.8
"427",1514,7.39437064566802,0.5
"428",1515,3.12867207542113,1
"429",1516,6.75105519466872,0.615384615384615
"430",1517,5.1300245187242,0.769230769230769
"431",1518,12.725553962591,0.411764705882353
"432",1519,1.80030146201087,1
"433",1520,5.4407639159384,0.875
"434",1521,5.24576031495739,0.666666666666667
"435",1522,5.61839689657153,0.75
"436",1523,4.53463616040333,0.833333333333333
"437",1524,3.91747379695174,0.636363636363636
"438",1525,1.95164388717905,1
"439",1526,2.05261247801522,1
"440",1527,5.9422828286165,1
"441",1528,3.17811313117746,0.75
"442",1529,2.77505873647592,0.875
"443",1530,11.48552742702,0.545454545454545
"444",1531,4.00374179349566,0.666666666666667
"445",1532,4.12478530464749,0.75
"446",1533,9.68407865318771,0.666666666666667
"447",1601,1.24609169439061,0.9
"448",1602,1.61176366880323,1
"449",1603,0.355084626435174,1
"450",1604,0.58498674229799,1
"451",1605,0.755803061757244,1
"452",1606,0.437666193952371,1
"453",1607,2.16411205221882,1
"454",1608,0.710326359129952,1
"455",1609,2.16905978909484,1
"456",1610,0.232887372918095,1
"457",1611,3.64478665453814,0.75
"458",1612,0.881213402707593,1
"459",1613,3.12387864113628,0.714285714285714
"460",1614,2.92388299626379,1
"461",1615,5.84145609302653,0.6875
"462",1616,0.582498459896434,1
"463",1701,3.92125435427998,0.857142857142857
"464",1702,7.41783865556454,0.666666666666667
"465",1703,5.67013444234322,0.833333333333333
"466",1704,7.17662790184059,0.8
"467",1705,3.35495525406885,0.875
"468",1706,3.41638645672375,0.833333333333333
"469",1707,11.4219234683041,0.5
"470",1708,12.7727207040533,0.555555555555556
"471",1709,2.40318347873118,0.888888888888889
"472",1710,6.37607510380044,0.75
"473",1711,4.36224826916296,0.857142857142857
"474",1712,11.2845121759688,0.625
"475",1713,7.13453388374681,0.7
"476",1714,2.39952519297571,0.888888888888889
"477",1715,10.6895657122976,0.5
"478",1801,4.27036462349034,0.833333333333333
"479",1802,5.43027721995736,0.733333333333333
"480",1803,2.64174385225124,0.875
"481",1804,9.35266375971789,0.571428571428571
"482",1805,5.99979017967936,0.75
"483",1806,6.65173575643516,0.727272727272727
"484",1807,3.88424376894518,0.833333333333333
"485",1808,6.15609031602327,0.722222222222222
"486",1809,2.02594624433298,0.888888888888889
"487",1810,6.39158977209429,0.692307692307692
"488",1811,11.8631396918483,0.5
"489",1812,3.78297381034796,0.8
"490",1813,5.10106864189711,0.666666666666667
"491",1814,7.13123278273264,0.545454545454545
"492",1815,4.85826080533183,0.8
"493",1816,5.49375079961528,0.777777777777778
"494",1817,4.60982990733162,0.666666666666667
"495",1818,9.86566860524994,0.6
"496",1819,3.63294689159528,0.833333333333333
"497",1820,4.40153916203156,0.769230769230769
"498",1821,1.70479067331954,0.888888888888889
"499",1901,1.44890242662393,1
"500",1902,5.1844994363536,0.818181818181818
"501",1903,0.386286149657245,1
"502",1904,7.54880952140887,0.75
"503",1905,9.96354543493155,0.714285714285714
"504",1906,7.19000953861288,0.714285714285714
"505",1907,5.16170155650266,0.857142857142857
"506",1908,5.61762988390419,0.833333333333333
"507",1909,5.32473921332989,0.8
"508",1910,7.07884562697366,0.8
"509",1911,3.67238157509806,0.866666666666667
"510",1912,10.6057145888579,0.6
"511",1913,4.32694683589761,0.857142857142857
"512",1914,10.1169402101243,0.75
"513",1915,12.6959232547836,0.6
"514",1916,6.12679095499105,0.75
"515",1917,5.01804313291043,0.8
"516",1918,6.99045473840496,0.733333333333333
"517",1919,3.89837925453173,0.857142857142857
"518",1920,6.44296883591626,0.833333333333333
"519",1921,10.1814674661929,0.666666666666667
"520",1922,17.32506494868,0.333333333333333
"521",1923,5.02627106359278,0.666666666666667
"522",1924,7.46171383620371,0.777777777777778
"523",2001,2.43516109636849,0.818181818181818
"524",2002,2.36409243196732,0.785714285714286
"525",2003,2.75140846399977,1
"526",2004,4.17370516846616,1
"527",2005,1.80535186308219,0.857142857142857
"528",2006,1.17953172624435,1
"529",2007,1.10807133940286,1
"530",2008,0.890709259926583,1
"531",2009,3.39345611039513,1
"532",2010,1.4592802890128,1
"533",2011,2.956382062783,0.75
"534",2012,6.74943081324954,0.545454545454545
"535",2013,5.40291615562382,0.583333333333333
"536",2014,2.88321353861221,1
"537",2015,2.96482898622007,1
"538",2016,2.94576755573761,0.764705882352941
"539",2017,1.95280198707853,1
"540",2018,3.12532533969803,1
"541",2019,2.36796396272779,1
"542",2020,4.08084665573135,0.692307692307692
"543",2021,1.80918338563289,1
"544",2101,6.90441652629266,0.8
"545",2102,17.6004342983992,0.5
"546",2103,21.5485920991931,0.5
"547",2104,8.84093244531773,0.666666666666667
"548",2105,8.78490036271643,0.75
"549",2106,4.66423015041797,0.8
"550",2107,7.02504497645369,0.8
"551",2108,8.44558528631345,0.75
"552",2109,7.07724885859135,0.6
"553",2110,10.0391987092528,0.75
"554",2111,4.85291769083933,0.666666666666667
"555",2112,5.38143591525721,0.857142857142857
"556",2113,6.70294730844813,0.666666666666667
"557",2114,3.19437179796793,1
"558",2115,5.59247727187001,0.857142857142857
"559",2116,5.47254749739524,0.857142857142857
"560",2117,8.22583159155577,0.8
"561",2119,25.1145655654337,0.333333333333333
"562",2120,5.01666050109367,0.857142857142857
"563",2121,18.8048142037716,0.5
"564",2122,3.86472195371083,0.9
"565",2123,8.74879079996728,0.8
