"","SSN","avg_min_dist","prop_under_10mi"
"360",1339,1.00144620423034,1
"361",1340,0.842228329492964,1
"362",1341,5.39229104191429,1
"363",1342,2.2807508389616,1
"364",1343,3.97359608108808,1
"365",1344,1.42623271362791,1
"366",1345,0.70498987924465,1
"367",1346,0.296664449423862,1
"368",1347,1.05429214398766,1
"369",1348,1.45255372731693,1
"370",1349,1.06849862490986,1
"371",1350,0.961491044146228,1
"372",1351,3.46130563736461,1
"373",1352,1.93095734269223,1
"374",1353,0.976554677495721,1
"375",1401,1.35565258921471,1
"376",1402,2.86484732807976,1
"377",1403,3.70580796101682,0.857142857142857
"378",1404,1.09304572931219,1
"379",1405,2.1163558502654,1
"380",1406,2.93878728885025,1
"381",1407,4.3031422218756,1
"382",1408,2.18640228002167,1
"383",1409,1.14279052597738,1
"384",1410,1.35874233212468,1
"385",1411,1.02238262187521,1
"386",1412,1.4252574513061,1
"387",1413,1.98198174939659,1
"388",1414,5.49396322446729,0.857142857142857
"389",1415,3.73873466854815,0.9
"390",1416,2.17481637634634,1
"391",1417,1.34178531992411,1
"392",1418,3.85573638099426,1
"393",1419,3.2449589904353,1
"394",1420,1.65214494035058,1
"395",1421,1.46234735451323,1
"396",1422,1.54364063643997,1
"397",1423,1.16921040741843,1
"398",1424,0.806783971918549,1
"399",1425,1.4098370177638,1
"400",1426,3.8794780501247,1
"401",1427,3.2540394280311,1
"402",1428,1.8444897980399,1
"403",1429,1.27626702379376,1
"404",1430,2.29584006986543,1
"405",1431,1.76075446814303,1
"406",1432,2.10607034091365,1
"407",1433,2.03298424264097,1
"408",1434,2.27675855288462,1
"409",1435,3.42795544039623,0.888888888888889
"410",1436,2.85319644861937,1
"411",1437,0.798885942794912,1
"412",1438,4.50907778357994,1
"413",1439,2.31565192320881,1
"414",1501,7.41580717130036,1
"415",1502,1.34123064523761,1
"416",1503,5.03991068602875,1
"417",1504,2.06896295546757,1
"418",1505,2.58277750418135,1
"419",1506,1.72102568142241,1
"420",1507,1.51001181504109,1
"421",1508,2.83917642826945,1
"422",1509,4.3041870683574,1
"423",1510,0.998563615301756,1
"424",1511,2.36550368805985,1
"425",1512,4.16673445588132,0.933333333333333
"426",1513,2.38985688940435,1
"427",1514,1.41728150485353,1
"428",1515,1.6042600625755,1
"429",1516,4.58878321347272,0.923076923076923
"430",1517,4.00439484064147,1
"431",1518,3.02158666517289,1
"432",1519,2.64993999732248,1
"433",1520,4.35721070920125,1
"434",1521,1.88542627516067,1
"435",1522,1.10167820129772,1
"436",1523,3.55653684554587,1
"437",1524,1.30710385848256,1
"438",1525,1.30503333523132,1
"439",1526,2.90159137308946,1
"440",1527,3.6432611328298,1
"441",1528,2.31833881465802,1
"442",1529,1.5555650134049,1
"443",1530,3.06227556928093,1
"444",1531,3.28671241851522,1
"445",1532,1.55325037184226,1
"446",1533,4.84432464816869,0.888888888888889
"447",1601,3.1780963704335,0.9
"448",1602,0.729810179655357,1
"449",1603,1.25380614732,1
"450",1604,0.92356410288207,1
"451",1605,1.44631053617716,1
"452",1606,1.04923526503995,1
"453",1607,0.679332793316969,1
"454",1608,0.808754132232144,1
"455",1609,1.60950362592168,1
"456",1610,1.01944699988993,1
"457",1611,5.15115554622945,0.875
"458",1612,1.77329167433473,1
"459",1613,3.17200541490326,1
"460",1614,1.87926202444698,1
"461",1615,6.97943300474389,0.8125
"462",1616,1.33100351153713,1
"463",1701,5.12998299708008,1
"464",1702,4.42320965072145,1
"465",1703,4.09452848023703,1
"466",1704,5.23850136578319,1
"467",1705,3.14729032916392,1
"468",1706,4.11475460215221,1
"469",1707,4.35206280553743,1
"470",1708,2.58764098566976,1
"471",1709,4.15652086607564,1
"472",1710,4.33012368809171,1
"473",1711,4.65514848488478,1
"474",1712,2.94480540647137,1
"475",1713,3.29337791890063,1
"476",1714,4.29691193499576,1
"477",1715,0.275580127221829,1
"478",1801,3.48318891655996,1
"479",1802,2.05454274753697,1
"480",1803,2.78552265451286,1
"481",1804,0.951039012329608,1
"482",1805,4.28305881167996,1
"483",1806,2.29018461942784,1
"484",1807,2.64935714453993,1
"485",1808,1.33990565153854,1
"486",1809,1.5162766982159,1
"487",1810,2.5567443784342,1
"488",1811,1.27725536701778,1
"489",1812,2.667668988977,1
"490",1813,2.84723803813822,1
"491",1814,1.16362307489582,1
"492",1815,3.04559730487793,1
"493",1816,1.73374953082799,1
"494",1817,1.85344475484667,1
"495",1818,1.07321195687581,1
"496",1819,1.17015774305125,1
"497",1820,2.03908985397588,1
"498",1821,1.85893676911516,1
"499",1901,3.75839417112666,1
"500",1902,2.86373946242002,1
"501",1903,8.51097928659052,1
"502",1904,3.30359615737984,1
"503",1905,6.83924555787991,0.857142857142857
"504",1906,2.54784285533476,1
"505",1907,4.4984571073568,1
"506",1908,5.06963834883569,1
"507",1909,2.16686871907352,1
"508",1910,5.49250258980696,0.9
"509",1911,4.85277670298228,0.866666666666667
"510",1912,3.89786387860805,1
"511",1913,3.70544149984141,1
"512",1914,9.11142612138859,0.5
"513",1915,2.15803057260772,1
"514",1916,3.80588399585146,1
"515",1917,8.57995736727442,0.8
"516",1918,3.88523146085145,1
"517",1919,2.04253283845405,1
"518",1920,6.94277182418694,0.833333333333333
"519",1921,7.82492584117428,0.666666666666667
"520",1922,6.37911322888555,0.777777777777778
"521",1923,9.08683148586206,0.666666666666667
"522",1924,5.81907814319686,0.888888888888889
"523",2001,2.37242794986449,1
"524",2002,1.05795623056493,1
"525",2003,1.00035516857884,1
"526",2004,0.647547827414344,1
"527",2005,1.10335069081821,1
"528",2006,0.770626840444052,1
"529",2007,0.61181259602115,1
"530",2008,0.907238042792095,1
"531",2009,0.965370627327988,1
"532",2010,1.40462629967681,1
"533",2011,2.48971463440241,1
"534",2012,1.05969358800146,1
"535",2013,1.02041537222017,1
"536",2014,1.0079426655414,1
"537",2015,0.942396460117014,1
"538",2016,1.17539672834299,1
"539",2017,0.673198550651015,1
"540",2018,1.45363475230309,1
"541",2019,0.585619233378522,1
"542",2020,0.989670563997011,1
"543",2021,0.950187716046009,1
"544",2101,4.76288364823208,1
"545",2102,4.39755369788892,1
"546",2103,1.20721313739007,1
"547",2104,5.81679384193706,1
"548",2105,3.64081714461252,1
"549",2106,5.48228901105961,1
"550",2107,3.58002054328998,1
"551",2108,3.84481451077833,1
"552",2109,7.47778243185379,0.8
"553",2110,3.26664194608437,1
"554",2111,3.34554771759947,1
"555",2112,4.15851213883402,1
"556",2113,3.34554771759947,1
"557",2114,3.9258951815248,1
"558",2115,3.11939929496676,1
"559",2116,3.30677898844817,1
"560",2117,3.58289959647316,1
"561",2119,1.67070805572495,1
"562",2120,3.09336422053618,1
"563",2121,2.85803949543667,1
"564",2122,3.67317568098665,1
"565",2123,2.80038797501645,1
