"SSN","BEIndex","commEnv","compEnv","comeEnv","hsaEnv","phyEnv","resEnv"
213,43.0416716985914,59.8269238331466,63.9957395308835,32.7077607785341,0,40.9349709468023,60.7846351021821
214,44.4748267600523,62.6833475132917,65.5352442909618,28.1457943099091,0,42.4537032297237,68.0308712164272
215,44.940493799124,65.9643268964366,61.8806992392795,40.1384207786558,3.53535353535352,35.733877538404,62.3902848066144
216,46.7824559527025,63.7429581226244,65.5748767673403,29.4721853997128,6.06060606060607,45.9695811411835,69.874528224748
217,44.1515963882453,65.0683262435589,63.038539639077,38.0181116179783,0,30.8049871482641,67.9796136805934
218,38.9350102833991,56.6725396052718,64.9696092005266,26.5970635993634,0,26.1594326494801,59.211416645753
219,46.516811136923,61.8101047753148,61.284130544595,43.295807826842,12.7272727272727,33.2850972153029,66.6984537322107
220,45.3173351896819,63.6155255125029,61.8529071771515,34.588155407848,0,40.6393948406829,71.2080281999063
221,38.4376074193788,57.8367725341095,65.2246743164082,28.1377179562358,0,24.9021095789492,54.5243701305699
222,45.3158677899641,63.2768696941221,64.2978444215187,34.6419188030171,0,37.4713417781411,72.2072320429858
223,44.6860501528475,68.7927164729013,72.251834663092,35.2834949272589,0,32.6893985228911,59.0988563309415
224,45.9914904856631,62.4456261599438,63.0578288028008,32.8541584438734,7.07070707070708,40.4097010444144,70.1109213922389
225,41.7176434079035,61.5365517665457,64.1379970857719,32.5261652386216,0,26.3954519111551,65.7096944453269
226,45.4206606529754,62.2398867353731,63.2317779707892,35.2534894362244,0,42.4117179001033,69.3870918753624
227,44.4486563591815,62.705597844358,62.5807909495192,32.9755702058944,0,37.364710394453,71.0652687608643
228,44.9730095569871,62.6826284453117,63.8482859551928,34.7337680696707,0,37.6946824969271,70.87869237482
229,43.5209276823457,62.629625932424,65.7236315883417,29.7823171852846,0,37.1983212031708,65.791670184853
230,41.5418275326608,61.1397260813275,64.3204693012378,33.7019873334793,0,28.9488511422524,61.1399313376675
231,39.7796429438241,60.7331908269976,62.8313460679287,28.1995351575952,0,25.8274578049506,61.0863278054727
232,42.4835996516946,62.4227455336715,62.7004109720039,34.9006846799864,0,29.4036017724966,65.474154952009
233,50.4939475855755,64.1453147315563,62.5287907948384,41.7016537275373,13.0536130536131,49.4703976572232,72.0639155486846
234,42.3733021255415,61.4058583873239,61.3661369344104,36.9878994413805,0,30.1575901514061,64.3223278387283
235,44.3846129255543,63.3623501765277,66.8982561399741,29.4903348728157,0,36.9519283352028,69.6048080288055
236,45.4952763586428,63.4702373727997,63.1087486893204,30.688004109342,7.07070707070708,37.1776659427336,71.4562949669538
237,39.7603346971102,62.0204180000427,65.6122108520746,26.4506210260476,0,26.9511634855492,57.5275948189472
238,43.8339833359246,61.7894770010047,62.32205474346,36.0297479447003,0,33.9482727122021,68.9143476141806
239,41.7903375105613,60.9914551044292,61.6529259004723,35.1512055725333,0,27.9445756275114,65.0018628584216
240,42.9237978374191,61.1724337261976,61.3272323609418,31.2429755954103,0,35.2096685882061,68.5904767537586
241,45.1701155242576,62.5756580122275,63.2268374929881,32.1850285950317,6.06060606060607,37.9943741531769,68.9781888315151
242,46.1901040458222,63.6232217978363,57.987755600432,38.6657167298574,0,46.3129622251482,70.5509679216591
243,45.8136201262725,62.4299664999452,61.5661273610146,32.8670795160867,7.07070707070708,39.6615637799522,71.2862765299294
244,44.5346114592017,62.7344441897224,64.5543059634538,34.6323967675121,0,36.5382717654253,68.7482500690964
245,41.6151918943742,57.5925521710832,63.5439369366888,36.7693150881179,0,26.7140807088877,65.0712664614675
246,45.9327152415313,67.9827618342055,63.2658249134967,35.298294764492,0,38.7341752635953,70.3152346733982
247,45.4580939620853,62.1333043585835,58.3602596719698,39.2220472934883,7.07070707070708,35.5588296771876,70.4034157005756
248,47.7283959017169,64.6760504101412,59.1581127314218,44.4925820625438,5.3030303030303,41.4268490272929,71.3137508758716
249,41.3720551210533,62.920815777035,64.8780034810784,28.735587960344,0,27.7383838378316,63.9595396700309
250,42.4107944214841,61.3432788944048,63.8887200298616,33.349804611278,0,34.3859294080899,61.4970335852701
251,46.9773675710688,66.1885588746956,64.6408837508378,40.9958099479901,0,36.4924362617139,73.5465165911757
252,43.7673385571038,62.8071763614854,63.7058477021674,32.7525327440182,0,34.6930783362222,68.6453961987295
253,45.3702110985998,62.806052875456,60.7215556194547,35.8172801482589,4.71380471380471,37.9530633818228,70.2095098528019
254,41.9880324447395,60.4897319492292,64.4113031956773,28.0429763821922,0,33.3442822423698,65.6399008989684
255,44.6168112924749,62.31328207524,62.499120362972,30.91498708337,0,44.4558570121899,67.5176212210776
256,43.6519414857497,63.3763919975321,63.1431462329272,39.443076551935,0,27.6660177976535,68.2830163344505
257,42.4070281882071,62.8261886694797,63.4478139629733,33.7570021255373,0,29.1355060919839,65.2756582792681
258,44.54625391663,62.7337233547173,64.4362126417346,32.0805729418799,0,38.0479561281579,69.9790584332903
259,38.7383663690589,60.8486656784875,66.5330210440467,21.1425339227805,0,20.5906582703628,63.3153192986758
260,44.393666188465,64.9874696792629,63.5970264656929,36.499935158607,0,36.1838877238145,65.0936781034129
261,47.9667535789901,63.0583589373492,62.9429153083134,39.2135105625536,6.06060606060607,45.1248966925983,71.4002339125202
262,40.0375687209953,62.0250919064154,65.7646525708103,20.5136923524866,0,27.6836357796465,64.238339716613
263,45.5056445234113,63.013677626206,64.8917301560996,31.7506513696682,6.06060606060607,36.7417334602908,70.5754684675968
264,44.9582461203489,62.2783293914458,60.1063213300882,38.3508444788225,0,37.756575641534,71.257405880203
265,40.7234376728889,57.7174583045166,61.9392709226436,34.347856537117,0,27.4879507596034,62.848089513453
266,44.1180448421457,62.3745334485814,62.0778436098276,35.9680344305982,0,34.9938876539663,69.2939699099004
267,44.1814295789194,63.1071714725031,62.0569287216593,36.1434969508929,0,35.8759815966423,67.9049987318189
268,44.5769611678648,62.963467374361,63.9964694908876,31.4197457046869,0,37.9314672328499,71.1506172044037
269,40.5649110959449,61.3081696281675,65.2779788874387,28.0308820000722,0,21.9105542477358,66.861881812255
270,46.4059414165363,63.9944501375424,63.6460131296147,40.3043577617596,0,38.2093707761048,72.2814566941965
301,42.6141689822902,62.625180770587,61.6850525899499,21.9753061146333,6.66666666666667,40.9634426888072,61.7693650630969
302,40.4870775835521,61.3415117004855,50.2512244760517,25.4154291796121,14.1414141414141,34.0528711373243,57.7200148664247
303,44.0607180822355,60.9122537762592,67.2091040677254,32.9492630603094,0,40.6340774210803,62.6596101680389
304,44.1862694423328,63.0603298413675,64.1532030012141,31.8942126883727,0,39.6081180023043,66.401753120738
305,44.1757110171047,62.1339806117098,45.5508827482575,38.3035883202059,24.2424242424242,35.4602993642824,59.3630908157486
306,44.0484277083442,63.4888329782124,58.9654780260947,31.9641697569422,7.95454545454545,36.1750848054195,65.742455228851
307,45.2783228487093,62.7951894282033,61.1826668205666,31.1899832954581,5.3030303030303,41.0494656749122,70.1496015700856
308,43.2153154647978,62.8199267520116,56.4444957318619,37.3448349015079,0,34.7857494762964,67.8968859271091
309,43.3500245195254,62.4327876426012,60.1217107624555,28.7259482529525,6.06060606060607,39.6380000315784,63.1210943669589
310,44.0740035599681,63.0595528403103,57.5917314977106,33.5007671336486,7.07070707070708,36.3733043040018,66.8479585134301
311,43.9586297105932,62.1464309193731,64.0295845810828,27.1558153304927,4.71380471380471,40.2361614257243,65.4699812930814
312,42.5776555050631,62.0614988942662,54.2202594435327,32.0691315189399,10.6060606060606,36.6657144424094,59.8432681251697
313,49.1918680089717,68.6081482252384,56.59884308311,46.120002707563,14.1414141414141,40.2198006503842,69.4629992461207
314,44.1702794836536,60.456232485497,66.1936904175255,25.8362734803332,0,39.289594873449,73.2458856451168
315,43.6238199997874,62.7422501844228,60.7530759892057,35.9334817751309,0,37.3370818456862,64.9770302042788
316,44.7936898703514,63.0328284103979,63.2118134581122,30.4832377281274,4.71380471380471,41.2994895981235,66.0209653135429
317,45.7160745994744,63.4014705409009,59.291062484239,33.8480273659561,11.5702479338843,38.2248449159079,67.9607943559582
318,46.5543424510828,63.1654582927325,58.6303349995531,34.8143727870904,12.1212121212121,40.4005283993634,70.1941481065455
319,42.964756061828,62.1941652679392,56.1118153486276,40.1642674173322,0,35.1333751285812,64.184913208488
320,47.0402905263172,65.1643376058141,59.6381164727444,35.4572901989531,10.6060606060606,41.2249703867223,70.1509678876087
321,45.8584099725636,62.2796590164786,56.5946735343868,38.7214625223875,14.1414141414141,36.2339953659007,67.1792552548139
322,46.2542854624914,66.1317828840348,60.3354568346001,37.5513919395064,2.35690235690238,41.4264232225309,69.7237555373736
323,45.6595733385469,63.0374548437904,63.2074834469679,31.5517418952382,15.9090909090909,38.6721278134015,61.5795411227923
324,48.0962590980059,66.90373028344,56.4825191165343,45.5429236836691,12.9117259552042,37.4304186976417,69.3062368515461
325,44.1339701287283,62.7086656218974,56.452593967434,28.0937997976943,14.1414141414141,41.9737631750048,61.433584068925
326,43.9942325278852,62.6793439675773,57.1209777741939,29.5371709380291,8.48484848484848,41.269772354726,64.8732816479366
327,42.1512149447729,62.0317929619125,50.1753813683783,37.7858658223392,0,40.9769631643601,61.9372863516469
328,45.1080085366678,62.7127542768084,59.9405251029543,27.7486085198503,14.1414141414141,43.2442181547991,62.8605310241808
329,44.9762693782948,63.5224169660283,50.7822805932265,35.9561675659127,22.020202020202,41.5378538152592,56.0386953091398
330,42.8199007016236,60.989070336548,40.6155660208843,39.9108027545006,25.4545454545454,31.580295525987,58.3691241172763
331,42.7747415622102,62.5775535338394,57.2144145618471,33.8046864815039,0,33.8926465168534,69.1591482792177
332,44.0484008895528,62.9548590762751,58.3951236379581,27.2707984270786,7.68398268398267,41.071253134914,66.9143883771084
333,45.3964599397662,63.0942658853947,56.5408949900151,32.7107298599467,13.3838383838384,41.0939386966004,65.5550918228019
334,44.696235962849,62.9022463511511,63.7497795700438,28.3833454587756,3.53535353535352,41.0428215256293,68.5638693361404
335,45.1212773699503,62.9125188392759,52.0399294936979,31.3348756763371,15.1515151515151,40.3963236145668,68.8925014443091
336,42.6469162187385,62.5516975859383,62.4530703030008,22.4946464197913,1.75438596491227,41.8771977499754,64.7504992888131
337,43.9469809225029,63.3682396930765,67.1460823852446,26.2389067961544,3.85674931129477,37.8012869727211,65.270620376526
338,43.6959843336741,63.0871835906349,45.6494003360338,39.0829986945005,23.3333333333333,36.7364278352918,54.2865622122502
339,42.9406898267457,62.6179865376404,63.3183850281693,23.1819082785868,3.7037037037037,41.3962892858114,63.4258661265625
340,40.4087760732912,62.0830067651481,65.3445926538061,13.4339107084298,0,41.7595505512039,59.8315957611595
401,43.6911242620762,61.8522175336591,65.0990827930641,32.3961497966482,0,36.0946815185643,66.7046139305214
402,41.2133813314679,60.9609991632065,64.1393391648894,26.0963643235783,0,29.4226021622983,66.660983174835
403,41.6726664832302,61.9429606913629,63.1887266345272,26.9514258032376,0,33.3942261701877,64.5586596000659
404,41.1801020981786,62.4314885948589,63.5439015703248,27.6663349441246,0,32.718044070519,60.7208434092444
405,43.3600345126179,63.0931720124552,61.3870103658823,27.7263516406649,6.06060606060607,37.4016108045854,64.4914561915133
406,41.9219866421977,62.9617705667413,61.3730908432765,24.259249578985,6.06060606060607,35.4494204838017,61.4277823197758
407,39.4264716950221,60.5422850200898,64.0076067017872,23.8195989071933,0,31.5659843495271,56.6233551915353
408,36.9454934677086,60.8539168998641,74.1677624453848,16.8326852143872,0,27.0199269904339,42.7986692561818
409,48.5235135386613,72.2155825463025,67.5835890023722,42.4869045530313,0,38.1125963893195,70.7424087409426
410,41.4671948278421,62.2741464891078,50.2396020509696,27.7080744493014,14.1414141414141,39.8572991997957,54.5826326364642
411,40.1279242328611,61.9701109559555,63.319759484405,23.8530787468077,0,35.735263225786,55.8893329842122
412,42.3426508602878,62.5488051968281,60.935974051674,32.30683662917,0,33.4615504079327,64.8027388761222
413,44.4190161489734,62.2876494675414,61.914754832488,30.2914867962181,0,47.6814847962477,64.3387210013455
414,39.2973613738459,60.9908878822439,61.0198301502016,28.3543506624057,0,27.9124933498396,57.5066061983849
415,45.8136706159399,65.3678128695357,63.6498876905629,39.2407087506334,5.47409579667643,37.9891804852802,63.1603381029511
416,42.9785502266424,61.6735723458512,63.819043051517,31.3167623342822,0,33.9374480839358,67.1244755442684
417,46.0141606107376,64.5894762610905,63.4373725211185,40.1547310648071,0,37.5104307395035,70.392953077906
418,44.6509816141203,63.2408720287458,61.7924505592739,35.7963855158304,0,38.4671448701199,68.6090367107517
419,40.9775296450676,60.4283010287272,65.6799001661101,22.5378043927555,0,35.7821282612107,61.4370440216018
420,42.4136258881323,62.0785045751518,63.1095817323661,29.1762086144498,0,34.7787828585201,65.3386775483062
421,39.9919050755136,62.2254110676554,64.029156938643,21.5743395260002,0,36.0198819595958,56.1026409611875
422,40.1960226928237,62.3162377810962,59.4733300480251,27.5618780036036,0,37.3267285064259,54.4979618177912
423,40.2747371746085,61.416033570444,64.3940781231839,23.8695745816673,0,33.0678704889442,58.9008662834114
424,42.0816884535557,61.4735656668477,64.1358258866471,26.2319817176027,0,38.307936076779,62.3408213734576
425,41.7416697032206,61.1597633522198,63.424372577681,26.3597359490565,0,36.7263107499822,62.7798355903844
426,42.0025824533472,59.7562041010796,60.7764121316659,34.3080471796895,0,33.8200790032106,63.3547523044375
427,39.6441326565866,62.90711308533,55.1761929745696,32.7572495760717,0,29.501513756746,57.522726546802
428,41.0681956924263,62.6900887461641,61.799658607805,25.2231247313813,3.85674931129477,37.1484821965443,55.691070561368
429,44.3858384290518,62.4943081734452,58.0064060800501,37.0654408247201,0,40.2554768704265,68.4933986256686
430,41.061406670656,61.8894367364033,63.4893134283283,25.9985318616504,0,34.6964416821122,60.2947163154421
431,40.6745024533372,61.1998413744399,62.7057991318488,26.341452381006,0,34.0284562772456,59.771465555483
432,42.4408526090152,63.4217575934091,61.4354548688184,29.9090739951141,0,37.1940836159726,62.6847455807772
433,48.7484568950157,62.4970517500598,65.8678588885448,29.5272652191092,0,63.9856914569378,70.6128740554426
434,45.4592638500826,67.1287931801189,57.6661587359261,39.5582045703967,2.82828282828284,38.6574622355221,66.916681550249
435,44.0232924516333,63.1541767051581,54.3846727443881,31.9329871097253,10.6060606060606,41.4072012719485,62.6546562725193
436,44.1435931258052,64.1406425350754,55.868107297369,34.2570379006782,14.1414141414141,39.2148513791406,57.2395055011538
437,35.7917987594129,62.2820964087329,62.7630538549472,15.8091022415227,0,25.4961113880846,48.4004286631898
501,43.405091823272,62.3213381466084,49.8210782747292,39.8525228909829,14.1414141414141,29.1619131245659,65.1322843613312
502,41.9159859911733,61.7307081788964,49.8983451652765,34.2465749768847,10.6060606060606,35.2078868181448,59.8063402017768
503,38.479405571319,62.5470579388356,63.4833440736915,23.9425360111293,0,22.2396148518928,58.6638805523649
504,43.3363570671974,63.4237839329237,50.3747891372897,30.8083717020558,9.42760942760942,43.5575421611379,62.4260460421676
505,42.1892333451765,63.0249013784346,28.9718593134366,42.3694289161911,24.7474747474747,38.9360228378825,55.0857128776396
506,42.4908966317506,65.4858677866769,45.5957720563511,33.7542367365881,13.2575757575758,40.3509209526743,56.5010065006375
507,39.5686426681282,60.8246965049261,48.8448743843442,29.7290366253964,16.969696969697,26.7503244704237,54.293227053982
508,41.6368486362215,64.1172021911871,35.5620511338136,45.4875464705603,23.8292011019284,22.7996399837354,58.0254509361043
509,41.3535344601246,62.1948916054435,54.1879539717139,32.9231488641734,10.6060606060606,29.0551314405755,59.1540202727809
510,42.1219967390507,62.4873475188536,53.1427235089947,38.4519276848721,10.6060606060606,22.6719196496251,65.3720014658979
511,43.189746820566,63.8453157461638,52.643654712453,32.4674077617129,13.6363636363636,40.4824294090908,56.0633096576119
512,40.8332599829552,62.0329363574588,60.2258468613192,22.8373226985241,0,41.1181517240294,58.7853022563997
513,36.8172310170597,61.127199249859,63.0983633689921,23.0181852280898,0,22.9653584776279,50.6942797777896
514,37.4529042872034,56.0691021898171,49.663150022479,23.1618007795795,14.1414141414141,28.4951203211684,53.1868382687622
515,38.9216471125365,62.8804759128311,49.8256971543633,28.9862243283007,10.6060606060606,26.9451149908043,54.2863096828588
516,37.8939441857616,62.7540884230041,43.4863585129322,17.6852907653951,14.1414141414141,43.0833611786619,46.213152093162
601,42.4457939166887,62.6572544364354,47.7097523977876,25.5176456563496,29.6969696969697,38.3423292975006,50.7508120150892
602,40.9881274876194,62.6609625770942,49.4517077903996,18.9524294527937,26.4393939393939,41.2389445936112,47.1853265724238
603,42.4147851773107,62.6064420448366,60.317466874486,25.9142165075153,6.06060606060607,39.104551326846,60.4854282495741
604,45.0791066385528,62.5562588397865,45.1648298081245,27.7721094628221,47.3400673400673,40.8891842351768,46.7521901453396
605,39.9856964655803,62.6547616220982,56.4666175847236,20.2401410219847,7.71349862258954,40.2305141890854,52.6086457530005
606,43.492586888936,62.5420594171406,61.0020555911202,27.0953206892714,8.48484848484848,41.1188903041316,60.7123468471034
607,43.2666711776556,62.5277013362894,60.9302924049665,27.6599597333692,7.07070707070708,40.5324258048181,60.8789407157837
608,42.0855768471055,62.6564317071019,50.3639202102717,26.5120490841056,15.1515151515151,40.4132305096369,57.4163144200018
609,43.3136363463791,62.6723058087674,47.890320099226,23.451575678893,28.236914600551,42.0854858295494,55.545216061288
610,43.2761332538677,63.3724062934371,53.1526253524908,29.9094637808428,20.6915306915307,37.8496822978023,54.6810911071023
611,42.2714143003923,62.5400178539176,66.1478467200393,24.4985571238115,0,38.7381058618011,61.7039582427847
612,43.3107306913483,62.5599579390486,60.8990014752208,25.9435923671025,8.48484848484848,41.0255336518743,60.9514502299954
613,42.5571715420107,63.1203872129466,64.4423578811268,23.2393973529129,4.24242424242424,38.5917332075137,61.7067293551397
614,44.8413372400649,68.1716517104781,49.4093117440837,36.0041244509973,23.5690235690236,37.3293526590442,54.5645593067627
701,40.8944929203961,61.1831106251498,61.6501797312805,35.8385364588711,0,28.4376294924741,58.2575012146009
702,43.4882424423469,62.2119823331604,60.4101188352775,43.8663846903067,0,34.0341050893973,60.4068637059393
703,44.6460675542323,61.5545819094295,59.383498237046,39.1642885401387,0,40.5669988991339,67.2070377396454
704,47.9086291141014,63.0800914279232,63.2928330786621,36.7254087350589,0,55.3603439297267,68.9930975132373
705,35.7257545313969,59.4551323434615,57.0943862791261,29.0993932241127,0,28.5938251659677,40.1117901757136
706,44.2218765518516,62.4419952473507,64.0109564074005,32.6495774364534,0,38.7636206761926,67.4651095437127
707,44.1247582623129,66.9361627097003,64.4684824461403,29.7901458261706,0,37.8866554898324,65.6671031020339
708,43.0032240249848,62.6360844652749,65.6576820461433,31.6571970897833,0,33.004654582171,65.0637259665361
709,35.2932282885596,57.18079027461,54.3846217907148,32.9549842040964,0,25.4280082514635,41.8109652104726
710,47.7219553087386,67.3886942957849,66.4225939244237,46.1783054653364,0,38.4973186686696,67.8448194982172
711,44.2776560110674,63.0950149658282,60.6473272478886,42.0259208011031,0,38.2463294509598,61.6513436006247
712,46.0656111928147,66.1964439222643,61.6154258744339,38.6773551562519,0,39.9999202232218,69.9045219807164
713,48.1012602294876,66.0662833476631,68.3263605434023,52.9591575841524,0,36.1445501671324,65.1112097345754
714,40.9023215282134,53.5424589796766,87.8158348650249,29.1386801821939,0,24.565516623775,50.3514385186102
715,43.8602228601818,62.614287915387,64.4419476017637,31.6122066699253,0,36.1319844646187,68.3609105093963
716,43.4357387488902,62.7321370059745,60.2644518398561,40.646692778421,0,30.6892757881471,66.2818750809425
717,37.1427870567201,58.2320683527181,60.1088287582214,26.508955004829,0,30.8012246580522,47.2056455664996
718,44.0108934486332,63.5383270203325,62.5691911307695,32.7850140144215,0,38.9682853368963,66.2045431893793
719,43.441338058093,62.5230987551627,61.2301167505012,38.0380943296431,0,36.5827452134671,62.2739732997837
720,46.323260977005,63.2967963564091,63.1896354241086,37.5419160697776,0,46.291937230346,67.6192807813886
721,44.6218426343063,63.7783012584266,58.7332813158975,38.8335335662548,0,40.4444400918171,65.9414995734419
722,44.9458331358696,64.8334685317633,64.793401024892,40.375205395989,0,37.1707085356007,62.5022153269723
801,42.3952449334136,62.6935627439008,62.7684007511808,21.7085035707806,7.07070707070708,40.9862130502134,59.1440824136989
802,44.7109009403114,63.39020373316,66.965460622392,34.7689341752527,0,38.6782800705073,64.4625270405565
803,44.647828403843,63.024258732133,63.9260463140497,27.6244777753281,5.3030303030303,38.372074366178,69.6370829323386
804,42.0021440868892,62.6908239258506,63.8162743305278,21.5720026977151,5.3030303030303,39.5591506931325,59.0715825710792
805,44.1183882305187,63.4670139245011,55.3282786526443,30.4772553235607,12.1212121212121,40.4887395778425,62.8278297833515
806,44.6853015089015,63.420251303566,63.5072128848647,29.6611436534795,13.2575757575758,36.5685151207225,61.6971103332005
807,41.9175568859191,62.4237258745116,56.1975115406267,30.0652965965421,10.6060606060606,29.7307152743933,62.4820314233804
808,46.3519112156121,63.4953414114758,63.3318588852196,35.9914666001846,10.6060606060606,38.3689096637472,66.3178301269848
809,43.6904205432224,63.247314644165,54.551419081066,35.1620248867174,10.6060606060606,33.0158006842243,65.5599033571009
810,45.6620300017061,63.076092578027,64.578864194034,31.6602633284646,9.09090909090907,39.9552900905066,65.6107607282958
811,44.5744379973687,64.3200451305328,51.9770295423802,35.634514510238,15.9090909090909,39.9705953338133,59.6353525581568
812,40.1570882494472,61.0147642995198,60.7436483345407,28.8160975671661,0,28.5643782630192,61.8036410324377
813,46.0401721039279,62.5484274816329,50.4659311457641,40.1881466310322,21.2121212121212,38.324600906348,63.5018052466687
814,36.5358374761905,61.1825880427203,61.1321197220662,14.3387706049827,0,27.1194939812621,55.4420525061118
815,45.9135573115163,62.4275776322371,64.8631328715298,34.3346847316697,14.1414141414141,35.3308366807841,64.3836978114633
816,44.7042869158625,62.6484618095623,63.4422011209173,29.669980728932,6.06060606060607,39.225770704273,67.1787010708846
817,44.5895271117221,62.0350758919641,50.8364142597877,36.6403641649349,21.2121212121212,36.3891129266954,60.4240742148294
818,48.6137012929398,67.2565039645997,59.5682021150429,42.1374484679411,15.9090909090909,36.923845065244,69.8871172357203
819,44.7113604719582,62.6867577387765,63.8549617740578,35.3259969512462,0,37.056017422842,69.3444289448268
820,42.9126134972745,63.1134882735464,60.9575516444833,36.4746250875329,0,31.7575535501275,65.172462427957
821,39.7423841198109,61.2603065915997,64.929117102302,22.7290521215228,0,28.8555052379348,60.680323665506
822,44.0242132477456,62.882277005837,79.8139452267489,25.7287724701013,0,36.5987028913966,59.1215818923899
823,42.7049564335279,62.384293997807,65.4202140684924,26.2482912027611,0,36.6371757375492,65.5397635945577
824,44.3579954470633,62.9337933775354,62.9849833197043,28.3953570729743,4.71380471380471,37.9907938511319,69.1292403472294
901,39.6692552741935,60.5546200651371,54.5618282750062,47.9829418622226,0,16.3029318160819,58.6132096267135
902,36.4626500328681,49.4378352868315,63.8650660384475,32.1106663284271,0,18.8806355661472,54.4816969773549
903,35.6336822145137,42.158503160487,65.7044966175987,31.040173465592,0,21.8700276481458,53.0288923952587
904,37.6820396247512,57.3201404687363,61.9418446693916,32.4894228397474,0,19.3174936401873,55.0233361304445
905,45.766279630423,42.724239011314,65.0225806608698,71.9470135442418,0,25.9676351717821,68.9362093943302
906,44.426402754342,60.0953919470559,71.2790633263435,50.028357709968,0,25.5090552601433,59.646548282541
907,39.9379137336084,62.392786074797,59.412039545544,34.9842578034703,0,24.9600425534496,57.8783564243896
908,39.931986004021,61.3820614024856,70.7714745806503,30.1112464228328,0,24.4125167930906,52.9146168250666
909,41.7333451363362,64.0077483033671,63.8069827403295,39.7879885384532,0,26.0866365192501,56.7107147166174
910,36.9255679523651,46.1650212592866,67.3077132212575,34.9137434067062,0,24.639726648787,48.5272031781536
911,40.3677729691084,56.1323246401293,64.787649557995,34.3280489698338,0,24.4378920907241,62.5207225559685
912,37.7947678517395,52.7564823120001,64.1113941528204,35.4457712979784,0,23.7775141169086,50.6774452307296
